Date,Year,Month,Day of Month,Day of Week,Category 1,Category 2,Category 3,Category 4
2013-10-10,2013,10,10,3,0,3,10,20
2013-10-11,2013,10,11,4,0,6,19,18
2013-10-12,2013,10,12,5,1,10,12,40
2013-10-13,2013,10,13,6,0,4,10,20
2013-10-14,2013,10,14,0,1,3,6,25
2013-10-15,2013,10,15,1,0,6,18,27
2013-10-16,2013,10,16,2,0,4,15,26
2013-10-17,2013,10,17,3,0,7,11,29
2013-10-18,2013,10,18,4,0,5,17,30
2013-10-19,2013,10,19,5,0,9,4,23
2013-10-20,2013,10,20,6,0,6,5,19
2013-10-21,2013,10,21,0,0,5,14,22
2013-10-22,2013,10,22,1,1,3,14,14
2013-10-23,2013,10,23,2,0,4,9,20
2013-10-24,2013,10,24,3,0,1,16,23
2013-10-25,2013,10,25,4,0,6,16,29
2013-10-26,2013,10,26,5,0,4,10,40
2013-10-27,2013,10,27,6,1,12,9,20
2013-10-28,2013,10,28,0,0,6,12,27
2013-10-29,2013,10,29,1,1,5,9,22
2013-10-30,2013,10,30,2,0,11,11,25
2013-10-31,2013,10,31,3,0,6,14,23
2013-11-01,2013,11,1,4,1,7,14,36
2013-11-02,2013,11,2,5,1,8,8,29
2013-11-03,2013,11,3,6,0,4,6,14
2013-11-04,2013,11,4,0,0,2,8,19
2013-11-05,2013,11,5,1,0,3,12,28
2013-11-06,2013,11,6,2,1,2,12,25
2013-11-07,2013,11,7,3,0,4,12,16
2013-11-08,2013,11,8,4,0,3,13,25
2013-11-09,2013,11,9,5,0,5,10,22
2013-11-10,2013,11,10,6,0,4,8,18
2013-11-11,2013,11,11,0,0,10,9,27
2013-11-12,2013,11,12,1,0,3,7,25
2013-11-13,2013,11,13,2,0,4,7,18
2013-11-14,2013,11,14,3,0,2,11,14
2013-11-15,2013,11,15,4,0,5,22,19
2013-11-16,2013,11,16,5,0,8,10,18
2013-11-17,2013,11,17,6,0,6,3,28
2013-11-18,2013,11,18,0,1,6,9,22
2013-11-19,2013,11,19,1,0,3,11,21
2013-11-20,2013,11,20,2,1,3,14,29
2013-11-21,2013,11,21,3,1,8,12,32
2013-11-22,2013,11,22,4,0,5,14,23
2013-11-23,2013,11,23,5,0,3,13,26
2013-11-24,2013,11,24,6,0,6,11,28
2013-11-25,2013,11,25,0,1,1,15,23
2013-11-26,2013,11,26,1,1,3,14,31
2013-11-27,2013,11,27,2,0,5,10,29
2013-11-28,2013,11,28,3,0,3,11,10
2013-11-29,2013,11,29,4,0,4,10,39
2013-11-30,2013,11,30,5,0,4,9,38
2013-12-01,2013,12,1,6,1,9,7,29
2013-12-02,2013,12,2,0,0,2,13,29
2013-12-03,2013,12,3,1,0,2,15,22
2013-12-04,2013,12,4,2,0,3,14,18
2013-12-05,2013,12,5,3,0,1,9,32
2013-12-06,2013,12,6,4,0,7,18,30
2013-12-07,2013,12,7,5,0,3,8,25
2013-12-08,2013,12,8,6,1,7,11,17
2013-12-09,2013,12,9,0,0,6,11,35
2013-12-10,2013,12,10,1,0,1,11,25
2013-12-11,2013,12,11,2,0,6,5,15
2013-12-12,2013,12,12,3,0,4,8,24
2013-12-13,2013,12,13,4,0,6,18,35
2013-12-14,2013,12,14,5,0,8,12,36
2013-12-15,2013,12,15,6,0,2,7,24
2013-12-16,2013,12,16,0,0,4,8,22
2013-12-17,2013,12,17,1,0,6,12,20
2013-12-18,2013,12,18,2,0,3,17,21
2013-12-19,2013,12,19,3,0,7,6,20
2013-12-20,2013,12,20,4,1,4,25,24
2013-12-21,2013,12,21,5,0,5,12,32
2013-12-22,2013,12,22,6,1,5,11,22
2013-12-23,2013,12,23,0,0,6,17,22
2013-12-24,2013,12,24,1,0,4,18,18
2013-12-25,2013,12,25,2,0,5,14,5
2013-12-26,2013,12,26,3,1,3,11,22
2013-12-27,2013,12,27,4,0,3,14,30
2013-12-28,2013,12,28,5,0,9,8,12
2013-12-29,2013,12,29,6,0,4,15,14
2013-12-30,2013,12,30,0,1,8,16,19
2013-12-31,2013,12,31,1,0,12,17,29
2014-01-01,2014,1,1,2,0,8,10,20
2014-01-02,2014,1,2,3,0,2,19,11
2014-01-03,2014,1,3,4,1,4,6,27
2014-01-04,2014,1,4,5,0,6,7,24
2014-01-05,2014,1,5,6,0,10,11,20
2014-01-06,2014,1,6,0,0,3,13,18
2014-01-07,2014,1,7,1,0,3,4,18
2014-01-08,2014,1,8,2,2,4,17,18
2014-01-09,2014,1,9,3,0,5,14,29
2014-01-10,2014,1,10,4,0,7,19,31
2014-01-11,2014,1,11,5,0,4,14,22
2014-01-12,2014,1,12,6,0,5,11,19
2014-01-13,2014,1,13,0,0,8,14,20
2014-01-14,2014,1,14,1,0,2,13,22
2014-01-15,2014,1,15,2,0,5,14,18
2014-01-16,2014,1,16,3,0,3,10,18
2014-01-17,2014,1,17,4,0,4,13,29
2014-01-18,2014,1,18,5,0,3,14,23
2014-01-19,2014,1,19,6,0,7,6,41
2014-01-20,2014,1,20,0,0,5,9,12
2014-01-21,2014,1,21,1,0,2,14,21
2014-01-22,2014,1,22,2,0,3,7,18
2014-01-23,2014,1,23,3,0,3,10,14
2014-01-24,2014,1,24,4,0,5,8,16
2014-01-25,2014,1,25,5,0,3,14,38
2014-01-26,2014,1,26,6,0,6,2,20
2014-01-27,2014,1,27,0,0,6,26,10
2014-01-28,2014,1,28,1,1,3,18,20
2014-01-29,2014,1,29,2,0,2,3,5
2014-01-30,2014,1,30,3,1,5,6,11
2014-01-31,2014,1,31,4,0,6,7,21
2014-02-01,2014,2,1,5,0,6,12,18
2014-02-02,2014,2,2,6,0,11,10,17
2014-02-03,2014,2,3,0,0,6,21,13
2014-02-04,2014,2,4,1,0,5,12,20
2014-02-05,2014,2,5,2,0,4,6,19
2014-02-06,2014,2,6,3,0,3,13,17
2014-02-07,2014,2,7,4,0,4,16,23
2014-02-08,2014,2,8,5,0,5,10,23
2014-02-09,2014,2,9,6,0,5,9,11
2014-02-10,2014,2,10,0,0,6,13,19
2014-02-11,2014,2,11,1,0,2,6,11
2014-02-12,2014,2,12,2,0,1,7,6
2014-02-13,2014,2,13,3,0,0,5,10
2014-02-14,2014,2,14,4,0,6,13,9
2014-02-15,2014,2,15,5,0,3,5,15
2014-02-16,2014,2,16,6,0,6,9,11
2014-02-17,2014,2,17,0,0,4,7,14
2014-02-18,2014,2,18,1,0,2,11,27
2014-02-19,2014,2,19,2,0,3,6,17
2014-02-20,2014,2,20,3,0,7,11,26
2014-02-21,2014,2,21,4,0,3,7,18
2014-02-22,2014,2,22,5,0,9,7,24
2014-02-23,2014,2,23,6,0,5,4,19
2014-02-24,2014,2,24,0,0,5,5,12
2014-02-25,2014,2,25,1,0,4,13,18
2014-02-26,2014,2,26,2,0,5,11,14
2014-02-27,2014,2,27,3,0,2,6,9
2014-02-28,2014,2,28,4,0,5,13,16
2014-03-01,2014,3,1,5,0,1,5,20
2014-03-02,2014,3,2,6,0,6,1,17
2014-03-03,2014,3,3,0,1,7,7,16
2014-03-04,2014,3,4,1,0,2,8,22
2014-03-05,2014,3,5,2,0,2,7,20
2014-03-06,2014,3,6,3,0,6,4,13
2014-03-07,2014,3,7,4,0,2,5,13
2014-03-08,2014,3,8,5,1,10,1,28
2014-03-09,2014,3,9,6,2,7,5,19
2014-03-10,2014,3,10,0,0,6,14,20
2014-03-11,2014,3,11,1,1,9,4,12
2014-03-12,2014,3,12,2,0,7,11,24
2014-03-13,2014,3,13,3,0,4,11,22
2014-03-14,2014,3,14,4,1,5,4,20
2014-03-15,2014,3,15,5,0,10,10,24
2014-03-16,2014,3,16,6,0,9,6,19
2014-03-17,2014,3,17,0,0,5,8,23
2014-03-18,2014,3,18,1,0,2,10,18
2014-03-19,2014,3,19,2,0,4,12,17
2014-03-20,2014,3,20,3,1,4,8,9
2014-03-21,2014,3,21,4,0,5,6,22
2014-03-22,2014,3,22,5,1,6,6,22
2014-03-23,2014,3,23,6,0,8,3,15
2014-03-24,2014,3,24,0,1,9,11,26
2014-03-25,2014,3,25,1,0,6,11,31
2014-03-26,2014,3,26,2,0,6,7,23
2014-03-27,2014,3,27,3,0,7,11,26
2014-03-28,2014,3,28,4,0,3,13,29
2014-03-29,2014,3,29,5,0,7,7,26
2014-03-30,2014,3,30,6,0,6,12,25
2014-03-31,2014,3,31,0,0,10,14,13
2014-04-01,2014,4,1,1,0,5,14,14
2014-04-02,2014,4,2,2,0,5,5,26
2014-04-03,2014,4,3,3,0,2,8,22
2014-04-04,2014,4,4,4,0,5,13,12
2014-04-05,2014,4,5,5,0,4,10,19
2014-04-06,2014,4,6,6,0,6,10,27
2014-04-07,2014,4,7,0,0,7,14,24
2014-04-08,2014,4,8,1,0,7,11,19
2014-04-09,2014,4,9,2,0,11,8,22
2014-04-10,2014,4,10,3,0,6,20,25
2014-04-11,2014,4,11,4,1,5,7,24
2014-04-12,2014,4,12,5,0,4,10,26
2014-04-13,2014,4,13,6,0,3,5,20
2014-04-14,2014,4,14,0,0,5,13,19
2014-04-15,2014,4,15,1,0,3,16,20
2014-04-16,2014,4,16,2,0,2,9,21
2014-04-17,2014,4,17,3,0,3,16,22
2014-04-18,2014,4,18,4,0,7,13,25
2014-04-19,2014,4,19,5,0,3,11,26
2014-04-20,2014,4,20,6,0,5,6,18
2014-04-21,2014,4,21,0,0,5,15,24
2014-04-22,2014,4,22,1,0,1,12,25
2014-04-23,2014,4,23,2,0,9,8,27
2014-04-24,2014,4,24,3,0,7,7,19
2014-04-25,2014,4,25,4,0,5,17,26
2014-04-26,2014,4,26,5,0,8,5,32
2014-04-27,2014,4,27,6,0,6,7,15
2014-04-28,2014,4,28,0,0,8,13,26
2014-04-29,2014,4,29,1,0,6,9,18
2014-04-30,2014,4,30,2,0,7,14,21
2014-05-01,2014,5,1,3,0,4,10,28
2014-05-02,2014,5,2,4,0,3,10,25
2014-05-03,2014,5,3,5,1,6,5,25
2014-05-04,2014,5,4,6,0,5,8,23
2014-05-05,2014,5,5,0,0,7,7,29
2014-05-06,2014,5,6,1,0,7,11,27
2014-05-07,2014,5,7,2,0,5,10,21
2014-05-08,2014,5,8,3,0,4,10,22
2014-05-09,2014,5,9,4,0,0,11,17
2014-05-10,2014,5,10,5,0,7,10,28
2014-05-11,2014,5,11,6,0,4,8,26
2014-05-12,2014,5,12,0,0,3,9,22
2014-05-13,2014,5,13,1,0,6,11,23
2014-05-14,2014,5,14,2,0,5,11,25
2014-05-15,2014,5,15,3,0,6,17,29
2014-05-16,2014,5,16,4,0,1,10,26
2014-05-17,2014,5,17,5,0,7,5,21
2014-05-18,2014,5,18,6,0,3,2,23
2014-05-19,2014,5,19,0,0,2,10,23
2014-05-20,2014,5,20,1,1,6,11,22
2014-05-21,2014,5,21,2,1,4,13,27
2014-05-22,2014,5,22,3,0,8,10,16
2014-05-23,2014,5,23,4,0,6,12,28
2014-05-24,2014,5,24,5,0,11,7,34
2014-05-25,2014,5,25,6,0,10,3,15
2014-05-26,2014,5,26,0,0,7,16,20
2014-05-27,2014,5,27,1,1,5,5,30
2014-05-28,2014,5,28,2,0,4,12,23
2014-05-29,2014,5,29,3,0,10,10,18
2014-05-30,2014,5,30,4,0,6,8,21
2014-05-31,2014,5,31,5,0,8,10,22
2014-06-01,2014,6,1,6,0,6,12,25
2014-06-02,2014,6,2,0,0,5,12,33
2014-06-03,2014,6,3,1,1,3,15,18
2014-06-04,2014,6,4,2,1,5,8,28
2014-06-05,2014,6,5,3,1,5,15,23
2014-06-06,2014,6,6,4,0,5,5,27
2014-06-07,2014,6,7,5,0,5,12,40
2014-06-08,2014,6,8,6,0,6,8,32
2014-06-09,2014,6,9,0,0,6,11,28
2014-06-10,2014,6,10,1,1,12,13,36
2014-06-11,2014,6,11,2,0,4,11,30
2014-06-12,2014,6,12,3,0,7,12,30
2014-06-13,2014,6,13,4,1,4,22,26
2014-06-14,2014,6,14,5,1,4,12,51
2014-06-15,2014,6,15,6,2,8,9,23
2014-06-16,2014,6,16,0,0,3,7,30
2014-06-17,2014,6,17,1,0,5,8,38
2014-06-18,2014,6,18,2,0,7,16,20
2014-06-19,2014,6,19,3,0,3,12,27
2014-06-20,2014,6,20,4,1,7,10,27
2014-06-21,2014,6,21,5,0,8,7,15
2014-06-22,2014,6,22,6,1,3,12,30
2014-06-23,2014,6,23,0,0,2,19,28
2014-06-24,2014,6,24,1,0,5,9,28
2014-06-25,2014,6,25,2,0,4,5,25
2014-06-26,2014,6,26,3,0,7,8,34
2014-06-27,2014,6,27,4,0,10,7,29
2014-06-28,2014,6,28,5,0,7,13,33
2014-06-29,2014,6,29,6,0,3,9,25
2014-06-30,2014,6,30,0,1,9,12,25
2014-07-01,2014,7,1,1,1,9,17,30
2014-07-02,2014,7,2,2,0,7,11,25
2014-07-03,2014,7,3,3,1,3,15,32
2014-07-04,2014,7,4,4,0,7,7,20
2014-07-05,2014,7,5,5,0,11,12,24
2014-07-06,2014,7,6,6,0,9,11,23
2014-07-07,2014,7,7,0,0,7,8,30
2014-07-08,2014,7,8,1,0,6,13,22
2014-07-09,2014,7,9,2,0,4,6,23
2014-07-10,2014,7,10,3,0,8,9,31
2014-07-11,2014,7,11,4,0,7,20,26
2014-07-12,2014,7,12,5,1,12,12,30
2014-07-13,2014,7,13,6,0,6,11,31
2014-07-14,2014,7,14,0,2,3,12,34
2014-07-15,2014,7,15,1,1,15,9,36
2014-07-16,2014,7,16,2,0,8,8,24
2014-07-17,2014,7,17,3,0,4,12,22
2014-07-18,2014,7,18,4,0,5,7,26
2014-07-19,2014,7,19,5,0,8,7,24
2014-07-20,2014,7,20,6,0,3,10,28
2014-07-21,2014,7,21,0,0,2,9,28
2014-07-22,2014,7,22,1,0,2,9,29
2014-07-23,2014,7,23,2,0,4,11,29
2014-07-24,2014,7,24,3,0,5,13,34
2014-07-25,2014,7,25,4,0,6,14,21
2014-07-26,2014,7,26,5,1,4,10,27
2014-07-27,2014,7,27,6,1,4,8,30
2014-07-28,2014,7,28,0,0,4,7,19
2014-07-29,2014,7,29,1,0,5,10,15
2014-07-30,2014,7,30,2,0,3,6,19
2014-07-31,2014,7,31,3,0,6,9,26
2014-08-01,2014,8,1,4,0,11,20,34
2014-08-02,2014,8,2,5,1,11,14,38
2014-08-03,2014,8,3,6,0,4,8,27
2014-08-04,2014,8,4,0,0,6,14,19
2014-08-05,2014,8,5,1,0,5,11,16
2014-08-06,2014,8,6,2,0,2,13,16
2014-08-07,2014,8,7,3,0,6,14,24
2014-08-08,2014,8,8,4,0,5,14,22
2014-08-09,2014,8,9,5,0,6,8,31
2014-08-10,2014,8,10,6,0,4,10,21
2014-08-11,2014,8,11,0,2,10,8,29
2014-08-12,2014,8,12,1,0,6,15,29
2014-08-13,2014,8,13,2,0,5,8,24
2014-08-14,2014,8,14,3,0,13,9,21
2014-08-15,2014,8,15,4,0,3,11,18
2014-08-16,2014,8,16,5,0,13,6,22
2014-08-17,2014,8,17,6,0,13,11,18
2014-08-18,2014,8,18,0,0,4,11,26
2014-08-19,2014,8,19,1,0,4,8,27
2014-08-20,2014,8,20,2,0,7,5,30
2014-08-21,2014,8,21,3,0,5,16,23
2014-08-22,2014,8,22,4,0,8,8,28
2014-08-23,2014,8,23,5,1,9,5,30
2014-08-24,2014,8,24,6,1,4,7,26
2014-08-25,2014,8,25,0,0,4,11,23
2014-08-26,2014,8,26,1,0,8,11,20
2014-08-27,2014,8,27,2,0,6,10,18
2014-08-28,2014,8,28,3,0,6,16,27
2014-08-29,2014,8,29,4,0,9,8,20
2014-08-30,2014,8,30,5,1,4,6,39
2014-08-31,2014,8,31,6,1,2,9,27
2014-09-01,2014,9,1,0,1,10,13,30
2014-09-02,2014,9,2,1,0,6,8,22
2014-09-03,2014,9,3,2,0,7,15,27
2014-09-04,2014,9,4,3,1,9,14,30
2014-09-05,2014,9,5,4,0,1,14,23
2014-09-06,2014,9,6,5,1,9,13,28
2014-09-07,2014,9,7,6,1,5,12,30
2014-09-08,2014,9,8,0,0,2,11,26
2014-09-09,2014,9,9,1,0,7,12,33
2014-09-10,2014,9,10,2,0,7,17,16
2014-09-11,2014,9,11,3,0,6,9,25
2014-09-12,2014,9,12,4,0,4,11,21
2014-09-13,2014,9,13,5,0,3,7,26
2014-09-14,2014,9,14,6,1,4,12,24
2014-09-15,2014,9,15,0,0,2,11,27
2014-09-16,2014,9,16,1,0,11,16,18
2014-09-17,2014,9,17,2,0,7,13,16
2014-09-18,2014,9,18,3,0,7,11,15
2014-09-19,2014,9,19,4,0,5,17,28
2014-09-20,2014,9,20,5,1,6,13,36
2014-09-21,2014,9,21,6,1,6,17,23
2014-09-22,2014,9,22,0,1,7,12,20
2014-09-23,2014,9,23,1,1,7,11,7
2014-09-24,2014,9,24,2,0,7,12,22
2014-09-25,2014,9,25,3,0,9,11,18
2014-09-26,2014,9,26,4,0,5,16,24
2014-09-27,2014,9,27,5,0,4,9,31
2014-09-28,2014,9,28,6,0,11,14,23
2014-09-29,2014,9,29,0,0,11,14,19
2014-09-30,2014,9,30,1,0,7,11,14
2014-10-01,2014,10,1,2,0,8,21,21
2014-10-02,2014,10,2,3,0,4,14,26
2014-10-03,2014,10,3,4,0,3,13,33
2014-10-04,2014,10,4,5,0,6,15,26
2014-10-05,2014,10,5,6,0,4,3,15
2014-10-06,2014,10,6,0,0,5,11,21
2014-10-07,2014,10,7,1,0,2,14,17
2014-10-08,2014,10,8,2,1,7,6,37
2014-10-09,2014,10,9,3,2,5,15,22
2014-10-10,2014,10,10,4,1,3,13,31
2014-10-11,2014,10,11,5,0,10,15,21
2014-10-12,2014,10,12,6,1,8,9,26
2014-10-13,2014,10,13,0,0,7,12,23
2014-10-14,2014,10,14,1,0,3,16,23
2014-10-15,2014,10,15,2,1,3,7,27
2014-10-16,2014,10,16,3,0,3,15,20
2014-10-17,2014,10,17,4,0,3,19,26
2014-10-18,2014,10,18,5,0,3,10,34
2014-10-19,2014,10,19,6,0,4,6,20
2014-10-20,2014,10,20,0,0,2,9,34
2014-10-21,2014,10,21,1,0,5,9,22
2014-10-22,2014,10,22,2,0,6,13,20
2014-10-23,2014,10,23,3,0,3,11,25
2014-10-24,2014,10,24,4,0,5,17,35
2014-10-25,2014,10,25,5,0,7,4,24
2014-10-26,2014,10,26,6,0,8,8,19
2014-10-27,2014,10,27,0,0,4,8,33
2014-10-28,2014,10,28,1,0,6,17,21
2014-10-29,2014,10,29,2,0,7,17,26
2014-10-30,2014,10,30,3,0,1,9,27
2014-10-31,2014,10,31,4,0,6,9,36
2014-11-01,2014,11,1,5,0,4,7,36
2014-11-02,2014,11,2,6,0,7,6,34
2014-11-03,2014,11,3,0,0,4,11,20
2014-11-04,2014,11,4,1,0,5,18,28
2014-11-05,2014,11,5,2,0,6,10,24
2014-11-06,2014,11,6,3,0,4,15,20
2014-11-07,2014,11,7,4,0,3,13,34
2014-11-08,2014,11,8,5,0,6,16,43
2014-11-09,2014,11,9,6,0,6,11,29
2014-11-10,2014,11,10,0,0,3,16,29
2014-11-11,2014,11,11,1,0,5,6,27
2014-11-12,2014,11,12,2,0,4,21,26
2014-11-13,2014,11,13,3,1,5,11,29
2014-11-14,2014,11,14,4,0,2,13,25
2014-11-15,2014,11,15,5,1,4,14,36
2014-11-16,2014,11,16,6,1,3,9,25
2014-11-17,2014,11,17,0,0,2,11,25
2014-11-18,2014,11,18,1,0,3,14,38
2014-11-19,2014,11,19,2,0,4,19,24
2014-11-20,2014,11,20,3,1,4,11,25
2014-11-21,2014,11,21,4,0,5,9,29
2014-11-22,2014,11,22,5,1,6,16,40
2014-11-23,2014,11,23,6,1,8,5,33
2014-11-24,2014,11,24,0,0,3,11,28
2014-11-25,2014,11,25,1,2,10,13,27
2014-11-26,2014,11,26,2,0,8,22,20
2014-11-27,2014,11,27,3,0,4,10,13
2014-11-28,2014,11,28,4,0,7,18,25
2014-11-29,2014,11,29,5,1,3,6,27
2014-11-30,2014,11,30,6,0,10,9,33
2014-12-01,2014,12,1,0,0,7,6,25
2014-12-02,2014,12,2,1,0,4,18,28
2014-12-03,2014,12,3,2,0,5,11,25
2014-12-04,2014,12,4,3,1,1,13,24
2014-12-05,2014,12,5,4,0,3,19,38
2014-12-06,2014,12,6,5,0,10,4,36
2014-12-07,2014,12,7,6,0,4,10,24
2014-12-08,2014,12,8,0,0,2,13,23
2014-12-09,2014,12,9,1,0,0,9,30
2014-12-10,2014,12,10,2,0,5,12,29
2014-12-11,2014,12,11,3,0,6,11,33
2014-12-12,2014,12,12,4,0,2,17,37
2014-12-13,2014,12,13,5,0,9,6,41
2014-12-14,2014,12,14,6,2,3,4,34
2014-12-15,2014,12,15,0,0,3,12,37
2014-12-16,2014,12,16,1,0,7,20,30
2014-12-17,2014,12,17,2,0,4,17,31
2014-12-18,2014,12,18,3,0,6,14,22
2014-12-19,2014,12,19,4,0,5,11,33
2014-12-20,2014,12,20,5,0,5,15,30
2014-12-21,2014,12,21,6,0,11,7,26
2014-12-22,2014,12,22,0,0,3,15,28
2014-12-23,2014,12,23,1,0,8,18,31
2014-12-24,2014,12,24,2,0,1,13,29
2014-12-25,2014,12,25,3,1,4,4,11
2014-12-26,2014,12,26,4,0,5,7,36
2014-12-27,2014,12,27,5,0,5,10,39
2014-12-28,2014,12,28,6,0,4,10,27
2014-12-29,2014,12,29,0,0,7,6,26
2014-12-30,2014,12,30,1,0,6,8,25
2014-12-31,2014,12,31,2,0,8,3,36
2015-01-01,2015,1,1,3,0,5,12,21
2015-01-02,2015,1,2,4,0,3,6,43
2015-01-03,2015,1,3,5,0,7,12,31
2015-01-04,2015,1,4,6,0,2,7,28
2015-01-05,2015,1,5,0,0,3,9,34
2015-01-06,2015,1,6,1,0,3,8,14
2015-01-07,2015,1,7,2,0,5,6,21
2015-01-08,2015,1,8,3,0,3,10,19
2015-01-09,2015,1,9,4,1,8,9,34
2015-01-10,2015,1,10,5,0,2,9,24
2015-01-11,2015,1,11,6,0,7,5,20
2015-01-12,2015,1,12,0,0,3,14,29
2015-01-13,2015,1,13,1,0,1,12,12
2015-01-14,2015,1,14,2,1,7,10,17
2015-01-15,2015,1,15,3,0,2,15,30
2015-01-16,2015,1,16,4,0,1,12,29
2015-01-17,2015,1,17,5,0,1,14,30
2015-01-18,2015,1,18,6,1,5,7,33
2015-01-19,2015,1,19,0,0,8,7,37
2015-01-20,2015,1,20,1,0,5,14,23
2015-01-21,2015,1,21,2,1,2,8,24
2015-01-22,2015,1,22,3,0,6,8,30
2015-01-23,2015,1,23,4,0,3,7,11
2015-01-24,2015,1,24,5,0,3,7,35
2015-01-25,2015,1,25,6,0,3,10,18
2015-01-26,2015,1,26,0,1,5,15,18
2015-01-27,2015,1,27,1,0,5,6,17
2015-01-28,2015,1,28,2,1,4,13,22
2015-01-29,2015,1,29,3,0,10,12,16
2015-01-30,2015,1,30,4,0,5,9,12
2015-01-31,2015,1,31,5,1,4,6,28
2015-02-01,2015,2,1,6,0,4,11,27
2015-02-02,2015,2,2,0,0,5,11,13
2015-02-03,2015,2,3,1,0,3,2,17
2015-02-04,2015,2,4,2,0,6,9,16
2015-02-05,2015,2,5,3,1,6,9,13
2015-02-06,2015,2,6,4,0,3,8,17
2015-02-07,2015,2,7,5,0,6,12,30
2015-02-08,2015,2,8,6,0,5,6,18
2015-02-09,2015,2,9,0,0,5,3,26
2015-02-10,2015,2,10,1,0,8,6,35
2015-02-11,2015,2,11,2,0,1,11,21
2015-02-12,2015,2,12,3,1,6,8,22
2015-02-13,2015,2,13,4,0,6,12,21
2015-02-14,2015,2,14,5,1,5,5,20
2015-02-15,2015,2,15,6,0,4,2,13
2015-02-16,2015,2,16,0,0,5,6,9
2015-02-17,2015,2,17,1,0,3,1,17
2015-02-18,2015,2,18,2,0,2,2,12
2015-02-19,2015,2,19,3,1,7,6,11
2015-02-20,2015,2,20,4,0,6,7,15
2015-02-21,2015,2,21,5,0,11,4,24
2015-02-22,2015,2,22,6,0,4,6,16
2015-02-23,2015,2,23,0,0,3,11,16
2015-02-24,2015,2,24,1,0,2,9,23
2015-02-25,2015,2,25,2,0,2,5,3
2015-02-26,2015,2,26,3,0,2,7,14
2015-02-27,2015,2,27,4,0,4,8,34
2015-02-28,2015,2,28,5,0,5,10,24
2015-03-01,2015,3,1,6,0,6,9,24
2015-03-02,2015,3,2,0,0,2,7,20
2015-03-03,2015,3,3,1,0,4,3,18
2015-03-04,2015,3,4,2,0,8,11,24
2015-03-05,2015,3,5,3,0,4,11,26
2015-03-06,2015,3,6,4,0,5,11,31
2015-03-07,2015,3,7,5,1,10,3,23
2015-03-08,2015,3,8,6,0,7,6,29
2015-03-09,2015,3,9,0,0,5,8,23
2015-03-10,2015,3,10,1,1,5,6,8
2015-03-11,2015,3,11,2,0,3,6,14
2015-03-12,2015,3,12,3,0,2,8,27
2015-03-13,2015,3,13,4,0,1,12,18
2015-03-14,2015,3,14,5,1,5,3,25
2015-03-15,2015,3,15,6,0,4,7,25
2015-03-16,2015,3,16,0,0,4,14,22
2015-03-17,2015,3,17,1,0,4,8,15
2015-03-18,2015,3,18,2,0,7,9,12
2015-03-19,2015,3,19,3,0,7,4,12
2015-03-20,2015,3,20,4,0,7,12,9
2015-03-21,2015,3,21,5,0,6,8,21
2015-03-22,2015,3,22,6,0,8,4,20
2015-03-23,2015,3,23,0,0,8,7,11
2015-03-24,2015,3,24,1,0,8,10,23
2015-03-25,2015,3,25,2,0,10,12,19
2015-03-26,2015,3,26,3,0,6,7,13
2015-03-27,2015,3,27,4,0,6,5,30
2015-03-28,2015,3,28,5,0,8,11,26
2015-03-29,2015,3,29,6,0,5,3,15
2015-03-30,2015,3,30,0,0,9,13,21
2015-03-31,2015,3,31,1,0,4,9,13
2015-04-01,2015,4,1,2,0,3,16,17
2015-04-02,2015,4,2,3,1,5,14,27
2015-04-03,2015,4,3,4,1,6,16,9
2015-04-04,2015,4,4,5,0,10,12,14
2015-04-05,2015,4,5,6,0,5,3,12
2015-04-06,2015,4,6,0,0,6,17,12
2015-04-07,2015,4,7,1,0,4,9,26
2015-04-08,2015,4,8,2,0,6,12,26
2015-04-09,2015,4,9,3,0,5,7,18
2015-04-10,2015,4,10,4,0,15,14,25
2015-04-11,2015,4,11,5,0,7,5,28
2015-04-12,2015,4,12,6,0,6,9,12
2015-04-13,2015,4,13,0,0,7,9,15
2015-04-14,2015,4,14,1,0,5,13,27
2015-04-15,2015,4,15,2,0,5,10,16
2015-04-16,2015,4,16,3,0,7,7,24
2015-04-17,2015,4,17,4,0,5,8,22
2015-04-18,2015,4,18,5,0,9,5,19
2015-04-19,2015,4,19,6,0,0,6,25
2015-04-20,2015,4,20,0,0,6,14,28
2015-04-21,2015,4,21,1,1,1,10,10
2015-04-22,2015,4,22,2,1,5,9,16
2015-04-23,2015,4,23,3,0,3,6,18
2015-04-24,2015,4,24,4,0,6,5,20
2015-04-25,2015,4,25,5,0,7,8,27
2015-04-26,2015,4,26,6,2,10,2,17
2015-04-27,2015,4,27,0,0,4,7,14
2015-04-28,2015,4,28,1,0,8,11,17
2015-04-29,2015,4,29,2,2,6,6,20
2015-04-30,2015,4,30,3,0,7,11,19
2015-05-01,2015,5,1,4,0,4,9,31
2015-05-02,2015,5,2,5,0,3,7,25
2015-05-03,2015,5,3,6,0,4,8,23
2015-05-04,2015,5,4,0,1,4,10,25
2015-05-05,2015,5,5,1,0,4,13,21
2015-05-06,2015,5,6,2,1,2,7,32
2015-05-07,2015,5,7,3,0,6,17,26
2015-05-08,2015,5,8,4,0,4,15,23
2015-05-09,2015,5,9,5,1,7,8,27
2015-05-10,2015,5,10,6,0,9,4,23
2015-05-11,2015,5,11,0,1,3,7,22
2015-05-12,2015,5,12,1,0,5,19,33
2015-05-13,2015,5,13,2,0,9,18,18
