Neighborhood,Month,Day,Shift,Category 1,Category 2,Category 3,Category 4
Lakewood Heights,12,5,Evening,0,4,6,10
Lakewood Heights,12,6,Morning,0,2,3,1
Lakewood Heights,12,6,Day,0,1,3,5
Lakewood Heights,12,6,Evening,0,4,4,2
Laurens Valley,1,0,Morning,0,0,0,0
Laurens Valley,1,0,Day,0,0,0,0
Laurens Valley,1,0,Evening,0,0,0,0
Laurens Valley,1,1,Morning,0,0,0,0
Laurens Valley,1,1,Day,0,0,0,0
Laurens Valley,1,1,Evening,0,0,0,1
Laurens Valley,1,2,Morning,0,0,0,1
Laurens Valley,1,2,Day,0,0,0,0
Laurens Valley,1,2,Evening,0,0,0,0
Laurens Valley,1,3,Morning,0,0,0,0
Laurens Valley,1,3,Day,0,0,1,0
Laurens Valley,1,3,Evening,0,0,0,1
Laurens Valley,1,4,Morning,0,0,1,0
Laurens Valley,1,4,Day,0,0,0,0
Laurens Valley,1,4,Evening,0,0,1,0
Laurens Valley,1,5,Morning,0,0,1,1
Laurens Valley,1,5,Day,0,0,0,0
Laurens Valley,1,5,Evening,0,0,0,0
Laurens Valley,1,6,Morning,0,0,0,0
Laurens Valley,1,6,Day,0,0,0,0
Laurens Valley,1,6,Evening,0,0,0,0
Laurens Valley,2,0,Morning,0,0,0,0
Laurens Valley,2,0,Day,0,0,1,1
Laurens Valley,2,0,Evening,0,0,0,0
Laurens Valley,2,1,Morning,0,0,0,0
Laurens Valley,2,1,Day,0,0,0,0
Laurens Valley,2,1,Evening,0,0,0,0
Laurens Valley,2,2,Morning,0,0,0,0
Laurens Valley,2,2,Day,0,0,1,0
Laurens Valley,2,2,Evening,0,0,0,0
Laurens Valley,2,3,Morning,0,0,0,0
Laurens Valley,2,3,Day,0,0,0,0
Laurens Valley,2,3,Evening,0,0,0,0
Laurens Valley,2,4,Morning,0,0,0,0
Laurens Valley,2,4,Day,0,0,1,0
Laurens Valley,2,4,Evening,0,0,0,0
Laurens Valley,2,5,Morning,0,0,0,0
Laurens Valley,2,5,Day,0,0,0,0
Laurens Valley,2,5,Evening,0,0,0,0
Laurens Valley,2,6,Morning,0,0,0,0
Laurens Valley,2,6,Day,0,0,1,0
Laurens Valley,2,6,Evening,0,0,0,0
Laurens Valley,3,0,Morning,0,0,0,0
Laurens Valley,3,0,Day,0,0,0,0
Laurens Valley,3,0,Evening,0,1,0,0
Laurens Valley,3,1,Morning,0,0,0,0
Laurens Valley,3,1,Day,0,0,1,0
Laurens Valley,3,1,Evening,0,0,0,0
Laurens Valley,3,2,Morning,0,0,0,0
Laurens Valley,3,2,Day,0,0,0,0
Laurens Valley,3,2,Evening,0,0,0,0
Laurens Valley,3,3,Morning,0,0,0,0
Laurens Valley,3,3,Day,0,0,0,0
Laurens Valley,3,3,Evening,0,0,0,0
Laurens Valley,3,4,Morning,0,0,0,0
Laurens Valley,3,4,Day,0,0,0,0
Laurens Valley,3,4,Evening,0,0,0,0
Laurens Valley,3,5,Morning,0,0,0,0
Laurens Valley,3,5,Day,0,0,0,0
Laurens Valley,3,5,Evening,0,0,0,0
Laurens Valley,3,6,Morning,0,0,1,0
Laurens Valley,3,6,Day,0,0,1,0
Laurens Valley,3,6,Evening,0,0,0,0
Laurens Valley,4,0,Morning,0,0,0,0
Laurens Valley,4,0,Day,0,0,3,0
Laurens Valley,4,0,Evening,0,0,0,0
Laurens Valley,4,1,Morning,0,0,0,0
Laurens Valley,4,1,Day,0,1,1,0
Laurens Valley,4,1,Evening,0,0,0,0
Laurens Valley,4,2,Morning,0,0,0,0
Laurens Valley,4,2,Day,0,0,0,0
Laurens Valley,4,2,Evening,0,0,0,0
Laurens Valley,4,3,Morning,0,0,0,0
Laurens Valley,4,3,Day,0,0,0,0
Laurens Valley,4,3,Evening,0,0,0,0
Laurens Valley,4,4,Morning,0,0,0,0
Laurens Valley,4,4,Day,0,0,1,0
Laurens Valley,4,4,Evening,0,0,0,1
Laurens Valley,4,5,Morning,1,0,0,0
Laurens Valley,4,5,Day,0,0,0,0
Laurens Valley,4,5,Evening,0,0,0,0
Laurens Valley,4,6,Morning,0,0,0,0
Laurens Valley,4,6,Day,0,0,0,0
Laurens Valley,4,6,Evening,0,0,0,0
Laurens Valley,5,0,Morning,0,0,0,0
Laurens Valley,5,0,Day,0,0,1,0
Laurens Valley,5,0,Evening,0,0,0,0
Laurens Valley,5,1,Morning,0,0,1,0
Laurens Valley,5,1,Day,0,0,0,0
Laurens Valley,5,1,Evening,0,1,0,0
Laurens Valley,5,2,Morning,0,0,0,1
Laurens Valley,5,2,Day,0,0,2,0
Laurens Valley,5,2,Evening,0,0,0,0
Laurens Valley,5,3,Morning,0,0,0,0
Laurens Valley,5,3,Day,0,0,0,0
Laurens Valley,5,3,Evening,0,0,0,0
Laurens Valley,5,4,Morning,0,0,0,0
Laurens Valley,5,4,Day,0,0,1,0
Laurens Valley,5,4,Evening,0,0,0,0
Laurens Valley,5,5,Morning,0,0,0,0
Laurens Valley,5,5,Day,0,0,0,1
Laurens Valley,5,5,Evening,0,0,0,0
Laurens Valley,5,6,Morning,0,0,0,0
Laurens Valley,5,6,Day,0,0,2,0
Laurens Valley,5,6,Evening,0,0,0,0
Laurens Valley,6,0,Morning,0,0,1,0
Laurens Valley,6,0,Day,0,0,0,0
Laurens Valley,6,0,Evening,0,0,1,1
Laurens Valley,6,1,Morning,0,0,0,0
Laurens Valley,6,1,Day,0,0,0,0
Laurens Valley,6,1,Evening,0,0,0,1
Laurens Valley,6,2,Morning,0,0,0,0
Laurens Valley,6,2,Day,0,1,0,0
Laurens Valley,6,2,Evening,0,0,0,0
Laurens Valley,6,3,Morning,0,0,0,1
Laurens Valley,6,3,Day,0,0,0,0
Laurens Valley,6,3,Evening,0,0,0,0
Laurens Valley,6,4,Morning,0,0,0,0
Laurens Valley,6,4,Day,0,0,1,0
Laurens Valley,6,4,Evening,0,0,0,0
Laurens Valley,6,5,Morning,0,0,0,0
Laurens Valley,6,5,Day,0,0,0,0
Laurens Valley,6,5,Evening,0,0,0,0
Laurens Valley,6,6,Morning,0,0,0,0
Laurens Valley,6,6,Day,0,0,0,0
Laurens Valley,6,6,Evening,0,0,0,0
Laurens Valley,7,0,Morning,0,0,1,1
Laurens Valley,7,0,Day,0,0,0,0
Laurens Valley,7,0,Evening,0,0,1,0
Laurens Valley,7,1,Morning,0,0,0,0
Laurens Valley,7,1,Day,0,0,0,0
Laurens Valley,7,1,Evening,0,0,0,0
Laurens Valley,7,2,Morning,0,0,0,0
Laurens Valley,7,2,Day,0,0,1,1
Laurens Valley,7,2,Evening,0,0,0,0
Laurens Valley,7,3,Morning,0,0,1,0
Laurens Valley,7,3,Day,0,0,0,0
Laurens Valley,7,3,Evening,0,0,1,0
Laurens Valley,7,4,Morning,0,0,0,0
Laurens Valley,7,4,Day,0,0,0,0
Laurens Valley,7,4,Evening,0,0,0,0
Laurens Valley,7,5,Morning,0,0,0,0
Laurens Valley,7,5,Day,0,0,0,0
Laurens Valley,7,5,Evening,0,0,0,0
Laurens Valley,7,6,Morning,0,0,0,0
Laurens Valley,7,6,Day,0,0,0,0
Laurens Valley,7,6,Evening,0,0,0,1
Laurens Valley,8,0,Morning,0,0,0,0
Laurens Valley,8,0,Day,0,0,0,1
Laurens Valley,8,0,Evening,0,0,1,1
Laurens Valley,8,1,Morning,0,0,0,0
Laurens Valley,8,1,Day,0,0,0,0
Laurens Valley,8,1,Evening,0,0,0,0
Laurens Valley,8,2,Morning,0,0,0,0
Laurens Valley,8,2,Day,0,0,1,0
Laurens Valley,8,2,Evening,0,0,0,0
Laurens Valley,8,3,Morning,0,0,0,0
Laurens Valley,8,3,Day,0,0,0,1
Laurens Valley,8,3,Evening,0,0,0,0
Laurens Valley,8,4,Morning,0,0,0,0
Laurens Valley,8,4,Day,0,0,0,2
Laurens Valley,8,4,Evening,0,0,0,0
Laurens Valley,8,5,Morning,0,0,0,0
Laurens Valley,8,5,Day,0,0,0,0
Laurens Valley,8,5,Evening,0,0,0,0
Laurens Valley,8,6,Morning,0,0,0,0
Laurens Valley,8,6,Day,0,0,0,0
Laurens Valley,8,6,Evening,0,0,1,0
Laurens Valley,9,0,Morning,0,0,1,2
Laurens Valley,9,0,Day,0,0,0,0
Laurens Valley,9,0,Evening,0,0,0,0
Laurens Valley,9,1,Morning,0,0,0,0
Laurens Valley,9,1,Day,0,0,1,0
Laurens Valley,9,1,Evening,0,0,0,0
Laurens Valley,9,2,Morning,0,0,0,0
Laurens Valley,9,2,Day,0,0,1,0
Laurens Valley,9,2,Evening,0,0,1,0
Laurens Valley,9,3,Morning,0,0,0,0
Laurens Valley,9,3,Day,0,0,0,0
Laurens Valley,9,3,Evening,0,0,0,0
Laurens Valley,9,4,Morning,0,0,0,0
Laurens Valley,9,4,Day,0,0,1,0
Laurens Valley,9,4,Evening,0,0,0,0
Laurens Valley,9,5,Morning,0,0,0,0
Laurens Valley,9,5,Day,0,0,0,0
Laurens Valley,9,5,Evening,0,1,0,0
Laurens Valley,9,6,Morning,0,0,0,0
Laurens Valley,9,6,Day,0,0,1,0
Laurens Valley,9,6,Evening,0,0,0,0
Laurens Valley,10,0,Morning,0,0,1,0
Laurens Valley,10,0,Day,0,0,0,0
Laurens Valley,10,0,Evening,0,0,0,0
Laurens Valley,10,1,Morning,0,0,0,0
Laurens Valley,10,1,Day,0,0,1,0
Laurens Valley,10,1,Evening,0,0,1,0
Laurens Valley,10,2,Morning,0,0,0,0
Laurens Valley,10,2,Day,0,0,0,0
Laurens Valley,10,2,Evening,0,0,0,0
Laurens Valley,10,3,Morning,0,0,0,0
Laurens Valley,10,3,Day,0,0,1,0
Laurens Valley,10,3,Evening,0,0,1,1
Laurens Valley,10,4,Morning,0,0,0,0
Laurens Valley,10,4,Day,0,0,0,0
Laurens Valley,10,4,Evening,0,0,0,0
Laurens Valley,10,5,Morning,0,0,0,0
Laurens Valley,10,5,Day,0,0,0,1
Laurens Valley,10,5,Evening,0,0,1,0
Laurens Valley,10,6,Morning,0,0,0,0
Laurens Valley,10,6,Day,0,0,0,1
Laurens Valley,10,6,Evening,0,0,0,0
Laurens Valley,11,0,Morning,0,0,0,0
Laurens Valley,11,0,Day,0,0,0,0
Laurens Valley,11,0,Evening,0,0,0,0
Laurens Valley,11,1,Morning,0,0,0,0
Laurens Valley,11,1,Day,0,0,1,1
Laurens Valley,11,1,Evening,0,0,0,0
Laurens Valley,11,2,Morning,0,0,0,0
Laurens Valley,11,2,Day,0,0,1,1
Laurens Valley,11,2,Evening,0,0,0,0
Laurens Valley,11,3,Morning,0,0,0,0
Laurens Valley,11,3,Day,0,0,2,0
Laurens Valley,11,3,Evening,0,0,0,0
Laurens Valley,11,4,Morning,0,0,0,0
Laurens Valley,11,4,Day,0,0,0,0
Laurens Valley,11,4,Evening,0,0,0,0
Laurens Valley,11,5,Morning,0,0,0,0
Laurens Valley,11,5,Day,0,0,0,0
Laurens Valley,11,5,Evening,0,0,0,1
Laurens Valley,11,6,Morning,0,0,0,0
Laurens Valley,11,6,Day,0,0,0,0
Laurens Valley,11,6,Evening,0,0,0,0
Laurens Valley,12,0,Morning,0,0,0,0
Laurens Valley,12,0,Day,0,0,1,0
Laurens Valley,12,0,Evening,0,0,0,0
Laurens Valley,12,1,Morning,0,0,0,0
Laurens Valley,12,1,Day,0,0,1,0
Laurens Valley,12,1,Evening,0,0,0,0
Laurens Valley,12,2,Morning,0,0,0,0
Laurens Valley,12,2,Day,0,0,2,0
Laurens Valley,12,2,Evening,0,0,0,1
Laurens Valley,12,3,Morning,0,0,0,0
Laurens Valley,12,3,Day,0,0,0,0
Laurens Valley,12,3,Evening,0,0,0,0
Laurens Valley,12,4,Morning,0,0,0,0
Laurens Valley,12,4,Day,0,0,1,0
Laurens Valley,12,4,Evening,0,0,0,0
Laurens Valley,12,5,Morning,0,0,0,0
Laurens Valley,12,5,Day,0,0,0,0
Laurens Valley,12,5,Evening,0,0,0,0
Laurens Valley,12,6,Morning,0,1,0,1
Laurens Valley,12,6,Day,0,0,0,0
Laurens Valley,12,6,Evening,0,0,0,0
Leila Valley,1,0,Morning,0,0,2,0
Leila Valley,1,0,Day,0,0,0,0
Leila Valley,1,0,Evening,0,0,1,1
Leila Valley,1,1,Morning,0,0,0,2
Leila Valley,1,1,Day,0,0,1,1
Leila Valley,1,1,Evening,0,0,0,0
Leila Valley,1,2,Morning,0,0,0,2
Leila Valley,1,2,Day,0,0,1,1
Leila Valley,1,2,Evening,0,1,0,1
Leila Valley,1,3,Morning,0,1,0,2
Leila Valley,1,3,Day,0,1,0,0
Leila Valley,1,3,Evening,0,2,1,1
Leila Valley,1,4,Morning,0,0,0,1
Leila Valley,1,4,Day,0,0,1,2
Leila Valley,1,4,Evening,0,0,0,0
Leila Valley,1,5,Morning,0,0,1,0
Leila Valley,1,5,Day,0,0,0,2
Leila Valley,1,5,Evening,0,0,2,0
Leila Valley,1,6,Morning,0,1,1,1
Leila Valley,1,6,Day,0,1,1,0
Leila Valley,1,6,Evening,0,1,0,2
Leila Valley,2,0,Morning,0,0,0,0
Leila Valley,2,0,Day,0,0,3,1
Leila Valley,2,0,Evening,0,1,1,0
Leila Valley,2,1,Morning,0,0,0,0
Leila Valley,2,1,Day,0,0,0,1
Leila Valley,2,1,Evening,0,0,1,1
Leila Valley,2,2,Morning,0,0,0,0
Leila Valley,2,2,Day,0,0,2,3
Leila Valley,2,2,Evening,0,0,4,1
Leila Valley,2,3,Morning,0,0,1,0
Leila Valley,2,3,Day,0,1,0,1
Leila Valley,2,3,Evening,0,0,0,0
Leila Valley,2,4,Morning,0,0,1,0
Leila Valley,2,4,Day,0,0,0,0
Leila Valley,2,4,Evening,0,0,2,1
Leila Valley,2,5,Morning,0,0,0,2
Leila Valley,2,5,Day,0,0,0,3
Leila Valley,2,5,Evening,0,1,0,1
Leila Valley,2,6,Morning,0,0,0,0
Leila Valley,2,6,Day,0,0,0,0
Leila Valley,2,6,Evening,0,0,0,1
Leila Valley,3,0,Morning,0,0,0,0
Leila Valley,3,0,Day,0,0,1,0
Leila Valley,3,0,Evening,0,1,1,1
Leila Valley,3,1,Morning,0,0,0,1
Leila Valley,3,1,Day,0,0,2,0
Leila Valley,3,1,Evening,0,0,2,0
Leila Valley,3,2,Morning,0,0,0,0
Leila Valley,3,2,Day,0,0,0,0
Leila Valley,3,2,Evening,0,1,1,1
Leila Valley,3,3,Morning,0,0,1,0
Leila Valley,3,3,Day,0,0,3,1
Leila Valley,3,3,Evening,0,0,0,0
Leila Valley,3,4,Morning,0,1,1,0
Leila Valley,3,4,Day,0,1,1,1
Leila Valley,3,4,Evening,0,2,2,1
Leila Valley,3,5,Morning,0,0,0,0
Leila Valley,3,5,Day,0,1,0,0
Leila Valley,3,5,Evening,0,0,0,2
Leila Valley,3,6,Morning,0,1,0,0
Leila Valley,3,6,Day,0,0,1,0
Leila Valley,3,6,Evening,0,0,1,0
Leila Valley,4,0,Morning,0,0,0,1
Leila Valley,4,0,Day,0,1,1,0
Leila Valley,4,0,Evening,0,2,3,1
Leila Valley,4,1,Morning,0,0,0,0
Leila Valley,4,1,Day,0,0,1,2
Leila Valley,4,1,Evening,0,1,4,0
Leila Valley,4,2,Morning,0,0,1,0
Leila Valley,4,2,Day,0,1,1,1
Leila Valley,4,2,Evening,0,1,1,1
Leila Valley,4,3,Morning,0,0,1,0
Leila Valley,4,3,Day,0,1,2,0
Leila Valley,4,3,Evening,0,0,1,2
Leila Valley,4,4,Morning,0,0,0,1
Leila Valley,4,4,Day,0,0,2,1
Leila Valley,4,4,Evening,0,0,1,0
Leila Valley,4,5,Morning,0,0,0,1
Leila Valley,4,5,Day,0,1,0,0
Leila Valley,4,5,Evening,0,2,6,2
Leila Valley,4,6,Morning,0,1,0,0
Leila Valley,4,6,Day,0,1,0,1
Leila Valley,4,6,Evening,0,0,3,1
Leila Valley,5,0,Morning,0,1,1,1
Leila Valley,5,0,Day,0,2,0,1
Leila Valley,5,0,Evening,0,1,1,0
Leila Valley,5,1,Morning,0,0,1,1
Leila Valley,5,1,Day,0,2,2,0
Leila Valley,5,1,Evening,0,3,0,0
Leila Valley,5,2,Morning,0,1,0,0
Leila Valley,5,2,Day,0,0,2,1
Leila Valley,5,2,Evening,0,0,0,0
Leila Valley,5,3,Morning,0,0,0,0
Leila Valley,5,3,Day,0,0,1,1
Leila Valley,5,3,Evening,0,0,1,1
Leila Valley,5,4,Morning,0,0,0,0
Leila Valley,5,4,Day,0,0,0,1
Leila Valley,5,4,Evening,0,1,0,0
Leila Valley,5,5,Morning,0,0,1,0
Leila Valley,5,5,Day,0,0,0,3
Leila Valley,5,5,Evening,0,0,0,0
Leila Valley,5,6,Morning,0,1,1,0
Leila Valley,5,6,Day,0,0,2,0
Leila Valley,5,6,Evening,0,0,0,2
Leila Valley,6,0,Morning,0,1,1,1
Leila Valley,6,0,Day,0,0,0,0
Leila Valley,6,0,Evening,0,1,0,0
Leila Valley,6,1,Morning,0,0,4,1
Leila Valley,6,1,Day,0,0,1,4
Leila Valley,6,1,Evening,0,2,3,3
Leila Valley,6,2,Morning,0,1,0,1
Leila Valley,6,2,Day,0,0,2,1
Leila Valley,6,2,Evening,0,0,1,2
Leila Valley,6,3,Morning,0,0,0,0
Leila Valley,6,3,Day,0,2,1,0
Leila Valley,6,3,Evening,0,3,1,1
Leila Valley,6,4,Morning,0,2,2,1
Leila Valley,6,4,Day,0,0,3,1
Leila Valley,6,4,Evening,0,2,0,2
Leila Valley,6,5,Morning,0,0,1,0
Leila Valley,6,5,Day,0,0,2,0
Leila Valley,6,5,Evening,0,0,1,1
Leila Valley,6,6,Morning,0,0,0,0
Leila Valley,6,6,Day,0,1,0,0
Leila Valley,6,6,Evening,0,0,0,0
Leila Valley,7,0,Morning,0,0,0,0
Leila Valley,7,0,Day,0,0,0,1
Leila Valley,7,0,Evening,0,0,3,3
Leila Valley,7,1,Morning,0,0,0,1
Leila Valley,7,1,Day,0,1,1,2
Leila Valley,7,1,Evening,0,1,3,2
Leila Valley,7,2,Morning,0,0,0,0
Leila Valley,7,2,Day,0,0,3,0
Leila Valley,7,2,Evening,0,0,0,0
Leila Valley,7,3,Morning,0,1,1,1
Leila Valley,7,3,Day,0,1,1,0
Leila Valley,7,3,Evening,0,0,4,1
Leila Valley,7,4,Morning,0,0,0,0
Leila Valley,7,4,Day,0,1,2,1
Leila Valley,7,4,Evening,0,1,0,4
Leila Valley,7,5,Morning,0,0,1,0
Leila Valley,7,5,Day,0,1,2,0
Leila Valley,7,5,Evening,0,1,1,0
Leila Valley,7,6,Morning,0,2,0,0
Leila Valley,7,6,Day,0,0,2,0
Leila Valley,7,6,Evening,0,0,1,1
Leila Valley,8,0,Morning,0,0,0,1
Leila Valley,8,0,Day,0,0,3,0
Leila Valley,8,0,Evening,0,1,0,1
Leila Valley,8,1,Morning,0,0,1,1
Leila Valley,8,1,Day,0,0,0,1
Leila Valley,8,1,Evening,0,0,0,1
Leila Valley,8,2,Morning,0,1,0,1
Leila Valley,8,2,Day,0,0,5,2
Leila Valley,8,2,Evening,0,0,2,2
Leila Valley,8,3,Morning,0,0,0,0
Leila Valley,8,3,Day,0,0,1,1
Leila Valley,8,3,Evening,0,0,2,1
Leila Valley,8,4,Morning,0,0,0,1
Leila Valley,8,4,Day,0,1,1,1
Leila Valley,8,4,Evening,0,1,1,0
Leila Valley,8,5,Morning,0,0,2,0
Leila Valley,8,5,Day,0,2,2,2
Leila Valley,8,5,Evening,0,1,4,1
Leila Valley,8,6,Morning,0,1,0,0
Leila Valley,8,6,Day,0,0,4,0
Leila Valley,8,6,Evening,0,1,2,0
Leila Valley,9,0,Morning,0,0,0,0
Leila Valley,9,0,Day,0,1,0,1
Leila Valley,9,0,Evening,0,2,2,1
Leila Valley,9,1,Morning,0,0,0,0
Leila Valley,9,1,Day,0,2,2,1
Leila Valley,9,1,Evening,0,2,0,3
Leila Valley,9,2,Morning,0,1,0,0
Leila Valley,9,2,Day,0,0,1,1
Leila Valley,9,2,Evening,0,1,1,0
Leila Valley,9,3,Morning,0,0,0,0
Leila Valley,9,3,Day,0,2,3,2
Leila Valley,9,3,Evening,0,0,3,0
Leila Valley,9,4,Morning,0,0,0,4
Leila Valley,9,4,Day,0,1,1,0
Leila Valley,9,4,Evening,0,0,0,2
Leila Valley,9,5,Morning,0,0,0,2
Leila Valley,9,5,Day,0,0,0,4
Leila Valley,9,5,Evening,0,2,0,0
Leila Valley,9,6,Morning,0,1,2,0
Leila Valley,9,6,Day,0,0,0,0
Leila Valley,9,6,Evening,0,2,0,1
Leila Valley,10,0,Morning,0,1,0,0
Leila Valley,10,0,Day,0,0,1,0
Leila Valley,10,0,Evening,0,0,0,1
Leila Valley,10,1,Morning,0,0,0,1
Leila Valley,10,1,Day,0,0,0,1
Leila Valley,10,1,Evening,0,1,3,1
Leila Valley,10,2,Morning,0,1,0,3
Leila Valley,10,2,Day,0,1,0,1
Leila Valley,10,2,Evening,0,0,2,0
Leila Valley,10,3,Morning,0,0,0,0
Leila Valley,10,3,Day,0,1,1,0
Leila Valley,10,3,Evening,0,0,6,0
Leila Valley,10,4,Morning,0,3,1,0
Leila Valley,10,4,Day,0,0,1,1
Leila Valley,10,4,Evening,0,1,1,0
Leila Valley,10,5,Morning,0,0,1,0
Leila Valley,10,5,Day,0,0,1,3
Leila Valley,10,5,Evening,0,0,2,0
Leila Valley,10,6,Morning,0,1,1,0
Leila Valley,10,6,Day,0,0,3,2
Leila Valley,10,6,Evening,0,0,2,1
Leila Valley,11,0,Morning,0,0,0,0
Leila Valley,11,0,Day,0,0,0,1
Leila Valley,11,0,Evening,0,0,1,0
Leila Valley,11,1,Morning,0,1,1,1
Leila Valley,11,1,Day,0,1,5,2
Leila Valley,11,1,Evening,0,2,0,0
Leila Valley,11,2,Morning,0,0,0,0
Leila Valley,11,2,Day,0,0,2,2
Leila Valley,11,2,Evening,0,0,2,2
Leila Valley,11,3,Morning,0,0,0,0
Leila Valley,11,3,Day,0,0,3,0
Leila Valley,11,3,Evening,0,0,0,2
Leila Valley,11,4,Morning,0,0,1,0
Leila Valley,11,4,Day,1,1,2,1
Leila Valley,11,4,Evening,0,0,0,0
Leila Valley,11,5,Morning,0,0,0,0
Leila Valley,11,5,Day,0,2,1,0
Leila Valley,11,5,Evening,0,1,1,0
Leila Valley,11,6,Morning,0,0,0,0
Leila Valley,11,6,Day,0,0,0,1
Leila Valley,11,6,Evening,0,1,2,0
Leila Valley,12,0,Morning,0,0,2,0
Leila Valley,12,0,Day,0,1,0,1
Leila Valley,12,0,Evening,0,1,0,0
Leila Valley,12,1,Morning,0,0,1,0
Leila Valley,12,1,Day,0,1,3,1
Leila Valley,12,1,Evening,0,0,0,1
Leila Valley,12,2,Morning,0,0,3,3
Leila Valley,12,2,Day,0,0,1,1
Leila Valley,12,2,Evening,0,1,0,0
Leila Valley,12,3,Morning,0,0,0,0
Leila Valley,12,3,Day,0,0,3,1
Leila Valley,12,3,Evening,0,0,2,0
Leila Valley,12,4,Morning,0,0,1,0
Leila Valley,12,4,Day,0,1,3,0
Leila Valley,12,4,Evening,0,1,1,4
Leila Valley,12,5,Morning,0,1,0,0
Leila Valley,12,5,Day,0,0,3,0
Leila Valley,12,5,Evening,0,1,2,0
Leila Valley,12,6,Morning,0,0,0,0
Leila Valley,12,6,Day,0,0,3,1
Leila Valley,12,6,Evening,0,2,1,0
Lenox,1,0,Morning,0,0,2,1
Lenox,1,0,Day,0,0,1,32
Lenox,1,0,Evening,0,1,0,39
Lenox,1,1,Morning,0,0,0,1
Lenox,1,1,Day,0,0,2,28
Lenox,1,1,Evening,0,0,1,35
Lenox,1,2,Morning,0,1,0,1
Lenox,1,2,Day,0,1,1,27
Lenox,1,2,Evening,0,2,0,41
Lenox,1,3,Morning,0,0,1,0
Lenox,1,3,Day,0,1,0,25
Lenox,1,3,Evening,0,1,1,28
Lenox,1,4,Morning,0,0,1,1
Lenox,1,4,Day,0,1,0,28
Lenox,1,4,Evening,0,3,0,36
Lenox,1,5,Morning,0,0,2,1
Lenox,1,5,Day,0,1,1,42
Lenox,1,5,Evening,0,0,3,56
Lenox,1,6,Morning,0,0,0,2
Lenox,1,6,Day,0,1,0,18
Lenox,1,6,Evening,0,1,0,29
Lenox,2,0,Morning,0,0,0,0
Lenox,2,0,Day,0,1,2,33
Lenox,2,0,Evening,0,0,1,22
Lenox,2,1,Morning,0,0,2,1
Lenox,2,1,Day,0,0,2,34
Lenox,2,1,Evening,0,2,0,28
Lenox,2,2,Morning,0,0,1,2
Lenox,2,2,Day,0,1,1,24
Lenox,2,2,Evening,0,1,2,18
Lenox,2,3,Morning,0,0,1,0
Lenox,2,3,Day,0,1,2,22
Lenox,2,3,Evening,0,0,1,28
Lenox,2,4,Morning,0,0,0,1
Lenox,2,4,Day,0,0,0,22
Lenox,2,4,Evening,0,0,2,41
Lenox,2,5,Morning,0,1,0,0
Lenox,2,5,Day,0,0,0,15
Lenox,2,5,Evening,0,3,1,48
Lenox,2,6,Morning,0,1,0,0
Lenox,2,6,Day,0,0,0,25
Lenox,2,6,Evening,0,0,1,21
Lenox,3,0,Morning,0,0,0,0
Lenox,3,0,Day,0,0,0,19
Lenox,3,0,Evening,0,1,0,34
Lenox,3,1,Morning,0,0,0,6
Lenox,3,1,Day,0,0,1,38
Lenox,3,1,Evening,0,0,1,26
Lenox,3,2,Morning,0,0,0,1
Lenox,3,2,Day,0,0,2,23
Lenox,3,2,Evening,0,0,1,35
Lenox,3,3,Morning,0,0,2,2
Lenox,3,3,Day,0,0,1,23
Lenox,3,3,Evening,0,0,2,35
Lenox,3,4,Morning,0,1,0,2
Lenox,3,4,Day,0,0,0,27
Lenox,3,4,Evening,0,2,0,37
Lenox,3,5,Morning,0,0,0,3
Lenox,3,5,Day,0,1,1,35
Lenox,3,5,Evening,0,0,0,38
Lenox,3,6,Morning,0,1,0,5
Lenox,3,6,Day,0,2,1,32
Lenox,3,6,Evening,0,1,1,13
Lenox,4,0,Morning,0,1,0,1
Lenox,4,0,Day,0,0,1,25
Lenox,4,0,Evening,0,1,1,28
Lenox,4,1,Morning,0,0,0,1
Lenox,4,1,Day,0,1,0,28
Lenox,4,1,Evening,0,0,2,25
Lenox,4,2,Morning,0,0,2,0
Lenox,4,2,Day,0,0,1,25
Lenox,4,2,Evening,0,1,1,31
Lenox,4,3,Morning,0,1,1,0
Lenox,4,3,Day,0,0,0,18
Lenox,4,3,Evening,0,1,5,32
Lenox,4,4,Morning,0,0,4,1
Lenox,4,4,Day,0,1,1,33
Lenox,4,4,Evening,0,2,0,41
Lenox,4,5,Morning,0,0,0,3
Lenox,4,5,Day,0,0,2,32
Lenox,4,5,Evening,0,0,2,43
Lenox,4,6,Morning,0,0,0,2
Lenox,4,6,Day,0,0,2,12
Lenox,4,6,Evening,0,0,0,14
Lenox,5,0,Morning,0,0,0,1
Lenox,5,0,Day,0,0,0,26
Lenox,5,0,Evening,0,3,0,28
Lenox,5,1,Morning,0,0,0,2
Lenox,5,1,Day,0,0,1,25
Lenox,5,1,Evening,0,1,0,27
Lenox,5,2,Morning,0,0,1,2
Lenox,5,2,Day,0,1,1,30
Lenox,5,2,Evening,0,1,1,28
Lenox,5,3,Morning,0,0,0,2
Lenox,5,3,Day,0,0,2,19
Lenox,5,3,Evening,0,1,3,37
Lenox,5,4,Morning,0,0,0,1
Lenox,5,4,Day,0,0,3,33
Lenox,5,4,Evening,0,0,2,33
Lenox,5,5,Morning,0,2,0,4
Lenox,5,5,Day,0,0,2,35
Lenox,5,5,Evening,0,1,2,54
Lenox,5,6,Morning,0,0,1,3
Lenox,5,6,Day,0,0,3,24
Lenox,5,6,Evening,0,2,0,21
