Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
190100442,2019-01-10,2019-01-10,0600,2019-01-10,0630,603,,,396 LINDEN AVE NE,Day Watch,26,HOMICIDE,0110,0911,Old Fourth Ward,M,33.769979999999997,-84.374080000000006
190100682,2019-01-10,2019-01-10,0812,2019-01-10,0854,109,,,2075 DONALD LEE HOLLOWELL PKWY,Day Watch,18,HOMICIDE,0110,0912,Grove Park,J,33.776760000000003,-84.453419999999994
190101138,2019-01-10,2019-01-08,0148,2019-01-10,0353,203,,,2158 BOLTON RD NW,Unknown,99,BURGLARY-NONRES,0522,2205,Riverside,D,33.814860000000003,-84.467380000000006
190101288,2019-01-10,2018-08-01,0001,2019-01-06,1800,207,,,2035 PEACHTREE RD NE,Unknown,18,BURGLARY-NONRES,0522,2205,,E,33.809699999999999,-84.392889999999994
190100569,2019-01-10,2019-01-09,2130,2019-01-10,0740,206,,,540 PHARR RD NE,Unknown,14,AUTO THEFT,0710,2404,Buckhead Village,B,33.837069999999997,-84.370180000000005
190100683,2019-01-10,2019-01-09,2330,2019-01-10,0700,606,,,459 LYTLE AVE SE,Morning Watch,18,AUTO THEFT,0710,2404,Ormewood Park,W,33.741349999999997,-84.352519999999998
190101088,2019-01-10,2019-01-03,0800,2019-01-05,1242,211,,1564,741 MOROSGO DR NE,Day Watch,26,AUTO THEFT,0710,2404,Lindbergh/Morosgo,B,33.822960000000002,-84.363460000000003
190101449,2019-01-10,2019-01-09,2000,2019-01-10,1500,302,,A205,1093 WEST AVE SW,Evening Watch,18,AUTO THEFT,0710,2404,Pittsburgh,V,33.724939999999997,-84.395930000000007
190101573,2019-01-10,2019-01-10,0720,2019-01-10,1618,111,APT,245,3014 MIDDLETON RD NW,Evening Watch,26,AUTO THEFT,0710,2404,,I,33.752960000000002,-84.488849999999999
190101828,2019-01-10,2019-01-08,1800,2019-01-08,2000,405,,,3050 MARTIN L KING JR DR SW,Evening Watch,18,AUTO THEFT,0710,2404,Harland Terrace,I,33.752369999999999,-84.486530000000002
190102254,2019-01-10,2019-01-10,1947,2019-01-10,2047,206,,,265 PHARR RD NE @ATLANTA FISH MARKET,Evening Watch,18,AUTO THEFT,0710,2404,Garden Hills,B,33.836970000000001,-84.379260000000002
190102260,2019-01-10,2019-01-10,2000,2019-01-10,2050,207,,,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,Evening Watch,18,AUTO THEFT,0710,2404A,,E,33.810000000000002,-84.395830000000004
190100713,2019-01-10,2019-01-07,0632,2019-01-07,0633,307,,,1805 JONESBORO RD SE,Day Watch,99,LARCENY-NON VEHICLE,0690,2399,Lakewood Heights,Y,33.704360000000001,-84.378169999999997
190100726,2019-01-10,2019-01-08,1700,2019-01-10,0800,402,,,1048 OAKLAND DR SW,Morning Watch,20,LARCENY-NON VEHICLE,0690,2399,Oakland City,S,33.726689999999998,-84.427180000000007
190100888,2019-01-10,2019-01-08,1730,2019-01-10,0700,211,,,229 PEACHTREE HILLS AVE,Day Watch,6,LARCENY-NON VEHICLE,0690,2399,Peachtree Hills,B,33.817799999999998,-84.379599999999996
190101700,2019-01-10,2019-01-06,1826,2019-01-10,1659,604,,,209 CORLEY ST NE,Evening Watch,20,LARCENY-NON VEHICLE,0690,2399,Old Fourth Ward,M,33.760060000000003,-84.366159999999994
190101843,2019-01-10,2018-10-03,1745,2018-10-03,1800,213,,,1544 PIEDMONT AVE NE @ANSLEY MALL,Evening Watch,99,LARCENY-NON VEHICLE,0690,2399,Piedmont Heights,F,33.796680000000002,-84.369510000000005
190100656,2019-01-10,2019-01-10,0352,2019-01-10,0403,113,,,2657 BROWNTOWN RD NW,Day Watch,20,LARCENY-NON VEHICLE,0670,2308,Scotts Crossing,G,33.802759999999999,-84.474689999999995
190101068,2019-01-10,2019-01-10,1151,2019-01-10,1153,612,,F,491 FLAT SHOALS AVE SE,Day Watch,7,LARCENY-NON VEHICLE,0670,2308,East Atlanta,W,33.740870000000001,-84.346339999999998
190101299,2019-01-10,2018-12-21,0001,2019-01-02,1200,208,,200,3400 PEACHTREE RD NE,Unknown,,LARCENY-NON VEHICLE,0670,2308,North Buckhead,B,33.8491,-84.3643
190101570,2019-01-10,2019-01-02,1200,2019-01-10,1100,211,,,309 SUMMIT NORTH DR NE,Unknown,26,LARCENY-NON VEHICLE,0670,2308,Lindbergh/Morosgo,B,33.827829999999999,-84.3626
190101834,2019-01-10,2019-01-03,2000,2019-01-10,1742,604,,8205,330 AUBURN POINTE DR SE,Evening Watch,26,LARCENY-NON VEHICLE,0670,2308,Sweet Auburn,M,33.751330000000003,-84.378730000000004
190102090,2019-01-10,2019-01-10,1920,2019-01-10,1940,112,,,2791 ALLEGRO DR NW,Evening Watch,20,LARCENY-NON VEHICLE,0670,2308,Collier Heights,I,33.774590000000003,-84.478999999999999
190102338,2019-01-10,2019-01-10,2120,2019-01-10,2129,211,,,2193 PEACHTREE RD NE,Evening Watch,23,LARCENY-NON VEHICLE,0670,2308,,E,33.81418,-84.391959999999997
190102256,2019-01-10,2019-01-10,2130,2019-01-10,2130,210,,,3393 PEACHTREE RD,Evening Watch,,LARCENY-NON VEHICLE,0620,2302,Lenox,B,33.846760000000003,-84.362120000000004
190100004,2019-01-10,2019-01-09,2030,2019-01-09,2230,503,,,960 W PEACHTREE ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.780949999999997,-84.387720000000002
190100010,2019-01-10,2019-01-09,2030,2019-01-10,2230,505,,417,794 JUNIPER ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.776350000000001,-84.383039999999994
190100200,2019-01-10,2019-01-09,2310,2019-01-10,0200,601,,,736 PONCE DE LEON AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Virginia Highland,F,33.773859999999999,-84.363100000000003
190100411,2019-01-10,2019-01-10,0550,2019-01-10,0705,413,,3110,3378 GREENBRIAR PKWY SW,Evening Watch,26,LARCENY-FROM VEHICLE,0640,2305,,P,33.683869999999999,-84.502039999999994
190100933,2019-01-10,2019-01-10,1100,2019-01-10,1110,107,,,1956 MARKONE ST NW,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Grove Park,J,33.76972,-84.450950000000006
190101019,2019-01-10,2019-01-10,1130,2019-01-10,1200,202,,,3629 TUXEDO RD NW,Day Watch,,LARCENY-FROM VEHICLE,0640,2305,Tuxedo Park,A,33.853619999999999,-84.401899999999998
190101318,2019-01-10,2019-01-10,1400,2019-01-10,1433,109,,,939 N GRAND AVE NW,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Almond Park,G,33.780549999999998,-84.462140000000005
190101392,2019-01-10,2019-01-10,0800,2019-01-10,1508,211,,EC,2277 PEACHTREE RD NE,Unknown,,LARCENY-FROM VEHICLE,0640,2305,,E,33.815950000000001,-84.390510000000006
190101604,2019-01-10,2019-01-10,1530,2019-01-10,1628,502,,,1071 PIEDMONT AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.783769999999997,-84.379069999999999
190101887,2019-01-10,2019-01-09,0900,2019-01-09,1430,509,,,207 PEACHTREE CENTER AVE NE,Unknown,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.760210000000001,-84.385940000000005
190101908,2019-01-10,2019-01-10,1630,2019-01-10,1810,506,,,931 MONROE DR NE @BELTLINE BUSINESS,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.779859999999999,-84.369169999999997
190101928,2019-01-10,2019-01-10,1804,2019-01-10,1820,203,,,1425 ELLSWORTH INDUSTRIAL BLVD NW,Evening Watch,,LARCENY-FROM VEHICLE,0640,2305,Blandtown,D,33.794260000000001,-84.426929999999999
190101981,2019-01-10,2019-01-10,1700,2019-01-10,1845,205,,,1950 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Wildwood (NPU-C),C,33.808309999999999,-84.412869999999998
190101983,2019-01-10,2019-01-10,1800,2019-01-10,1840,502,,,230 10TH ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.781869999999998,-84.379810000000006
190102069,2019-01-10,2019-01-10,1840,2019-01-10,1914,207,,,1409 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Berkeley Park,D,33.793959999999998,-84.414479999999998
190102110,2019-01-10,2019-01-09,0000,2019-01-09,1300,603,,5106,400 CENTRAL PARK PL NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.765219999999999,-84.378050000000002
190102128,2019-01-10,2019-01-10,1800,2019-01-10,2000,608,,,1655 MCLENDON AVE NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Candler Park,N,33.764760000000003,-84.333340000000007
190102255,2019-01-10,2019-01-10,1948,2019-01-10,2048,206,,,265 PHARR RD NE @ATLANTA FISH MARKET,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Garden Hills,B,33.836970000000001,-84.379260000000002
190102295,2019-01-10,2019-01-10,2105,2019-01-10,2109,401,,,612 LEE ST SW,Evening Watch,2,LARCENY-FROM VEHICLE,0640,2305,West End,T,33.738729999999997,-84.413970000000006
190102369,2019-01-10,2019-01-10,1915,2019-01-10,2145,213,,,1931 CHESHIRE BRIDGE RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Morningside/Lenox Park,F,33.810250000000003,-84.359279999999998
190102374,2019-01-10,2019-01-10,2100,2019-01-10,2150,208,,,3424 PIEDMONT RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Buckhead Forest,B,33.848059999999997,-84.373720000000006
190102483,2019-01-10,2019-01-10,2200,2019-01-10,2220,612,,,2000 FLAT SHOALS RD SE,Morning Watch,23,LARCENY-FROM VEHICLE,0640,2305,East Atlanta,W,33.725909999999999,-84.32235
190100928,2019-01-10,2019-01-09,0830,2019-01-09,0840,210,,,3393 PEACHTREE RD NE @LENOX MALL,Day Watch,24,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
190101018,2019-01-10,2019-01-08,1950,2019-01-08,1954,210,,,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.848840000000003,-84.364750000000001
190101090,2019-01-10,2019-01-10,1235,2019-01-10,1235,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.758310000000002,-84.346379999999996
190101251,2019-01-10,2019-01-10,1300,2019-01-10,1330,303,,,556 NORTHSIDE DR SW,Evening Watch,23,LARCENY-NON VEHICLE,0630,2303,Pittsburgh,V,33.740430000000003,-84.408060000000006
190101602,2019-01-10,2019-01-10,1530,2019-01-10,1545,410,,,2178 CAMPBELLTON RD SW,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Campbellton Road,R,33.705460000000002,-84.459959999999995
190101772,2019-01-10,2019-01-10,1711,2019-01-10,1711,203,,,2001 JAMES JACKSON PKWY NW,Evening Watch,,LARCENY-NON VEHICLE,0630,2303,Riverside,D,33.81026,-84.476240000000004
190102078,2019-01-10,2019-01-10,1900,2019-01-10,1930,602,,,1001 PONCE DE LEON AVE,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Poncey-Highland,N,33.77373,-84.354690000000005
190110616,2019-01-11,2019-01-11,0800,2019-01-11,0830,603,,,455 NORTH AVE NE,Day Watch,7,LARCENY-NON VEHICLE,0630,2303,Old Fourth Ward,M,33.771079999999998,-84.37227
190110844,2019-01-11,2019-01-07,1002,2019-01-11,0106,501,,,1371 MARKET ST NW,Day Watch,8,LARCENY-NON VEHICLE,0630,2303,Atlantic Station,E,33.792099999999998,-84.394900000000007
190111170,2019-01-11,2019-01-11,1200,2019-01-11,1230,102,,,835 MARTIN LUTHER KING JR DR NW ,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.75479,-84.414479999999998
190111203,2019-01-11,2019-01-11,1330,2019-01-11,1400,408,,,1469 CAMPBELLTON RD SW,Day Watch,7,LARCENY-NON VEHICLE,0630,2303,Venetian Hills,S,33.713769999999997,-84.436660000000003
190111382,2019-01-11,2019-01-03,1800,2019-01-03,1800,210,,,3535 PEACHTREE RD NE @TARGET - PEACHTREE,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.852719999999998,-84.360209999999995
190111454,2019-01-11,2019-01-11,1545,2019-01-11,1550,102,,,835 MARTIN LUTHER KING JR DR NW ,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.75479,-84.414479999999998
190111527,2019-01-11,2019-01-11,1530,2019-01-11,1600,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.758310000000002,-84.346379999999996
190111813,2019-01-11,2019-01-11,1818,2019-01-11,1818,210,,,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.848840000000003,-84.364750000000001
190111900,2019-01-11,2019-01-11,1820,2019-01-11,1850,404,,,807 CASCADE AVE SW,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Cascade Avenue/Road,S,33.733179999999997,-84.437799999999996
190110005,2019-01-11,2019-01-10,2300,2019-01-11,0000,507,,,211 PETERS ST SW,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Castleberry Hill,M,33.748820000000002,-84.400310000000005
190110451,2019-01-11,2019-01-10,2350,2019-01-11,0106,610,,,71 HOWARD ST SE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Kirkwood,O,33.750439999999998,-84.323369999999997
190110556,2019-01-11,2019-01-11,0627,2019-01-11,0715,207,,,1409 HOWELL MILL RD NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Berkeley Park,D,33.793959999999998,-84.414479999999998
190110751,2019-01-11,2019-01-11,0030,2019-01-11,0910,607,,,1060 EMERSON AVE SE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Ormewood Park,W,33.73274,-84.352810000000005
190110908,2019-01-11,2019-01-11,0100,2019-01-11,1020,403,,,1142 ARLINGTON AVE SW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Oakland City,S,33.724739999999997,-84.425460000000001
190110953,2019-01-11,2019-01-11,1030,2019-01-11,1210,504,,,530 MEANS ST NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Marietta Street Artery,E,33.772509999999997,-84.404709999999994
190111048,2019-01-11,2019-01-11,1130,2019-01-11,1200,207,,,1860 PEACHTREE RD NW,Unknown,21,LARCENY-FROM VEHICLE,0640,2305,Ardmore,E,33.805959999999999,-84.394049999999993
190111055,2019-01-11,2019-01-11,1155,2019-01-11,1200,206,,,2860 PIEDMONT RD NE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Garden Hills,B,33.832650000000001,-84.368129999999994
190111089,2019-01-11,2019-01-11,1130,2019-01-11,1220,604,,,573 EDGEWOOD AVE SE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.754190000000001,-84.368700000000004
190111090,2019-01-11,2019-01-11,1130,2019-01-11,1230,208,,,3330 PIEDMONT RD NE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Buckhead Forest,B,33.846209999999999,-84.372770000000003
190111102,2019-01-11,2019-01-11,0730,2019-01-11,1235,309,,,I-75-85 SB EXPY SW / ARTHUR LANGFORD EB PKWY SW,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Perkerson,X,33.696910000000003,-84.40513
190111126,2019-01-11,2019-01-11,1249,2019-01-11,1250,204,,,1678 HOWELL MILL RD NW,Day Watch,23,LARCENY-FROM VEHICLE,0640,2305,Underwood Hills,D,33.799860000000002,-84.4161
190111135,2019-01-11,2019-01-11,1130,2019-01-11,1250,208,,,3500 PEACHTREE RD,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,North Buckhead,B,33.852519999999998,-84.361159999999998
190111151,2019-01-11,2018-12-18,1200,2018-12-20,1200,509,,,589 WILLOW ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.770670000000003,-84.382999999999996
190111208,2019-01-11,2019-01-11,1330,2019-01-11,1400,309,,,2477 METROPOLITAN PKWY SW,Evening Watch,23,LARCENY-FROM VEHICLE,0640,2305,Perkerson,X,33.6873,-84.408320000000003
190111471,2019-01-11,2019-01-03,1549,2019-01-11,1549,502,,,1270 W PEACHTREE ST NW @ATLANTA TOWERS,Evening Watch,26,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.789200000000001,-84.387889999999999
190111707,2019-01-11,2019-01-11,1645,2019-01-11,1910,206,,,102 W PACES FERRY RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Peachtree Heights West,B,33.84131,-84.384270000000001
190111809,2019-01-11,2019-01-11,1819,2019-01-11,1830,204,,,1203 COLLIER RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,,C,33.811340000000001,-84.425529999999995
190111979,2019-01-11,2019-01-11,1730,2019-01-11,1900,605,,,MEMORIAL DR SE / CHEROKEE AVE SE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Grant Park,W,33.746789999999997,-84.373390000000001
190111999,2019-01-11,2019-01-11,1600,2019-01-11,1900,411,,,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Evening Watch,24,LARCENY-FROM VEHICLE,0640,2305,Greenbriar,R,33.688450000000003,-84.493279999999999
190112093,2019-01-11,2019-01-11,0900,2019-01-11,2030,509,,,207 PEACHTREE CENTER AVE NE,Unknown,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.760210000000001,-84.385940000000005
190112112,2019-01-11,2019-01-11,2010,2019-01-11,2058,504,,,768 MARIETTA ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Marietta Street Artery,E,33.773310000000002,-84.404030000000006
190112215,2019-01-11,2019-01-11,1830,2019-01-11,2200,604,,,684 JOHN WESLEY DOBBS AVE NE @BELTLINE BUSINESS,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.759529999999998,-84.365030000000004
190112216,2019-01-11,2019-01-11,2000,2019-01-11,2200,502,,,1374 W PEACHTREE ST NW @CENTER STAGE THEATRE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.792310000000001,-84.387870000000007
190112267,2019-01-11,2019-01-11,2100,2019-01-11,2215,504,,,887 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Marietta Street Artery,E,33.779049999999998,-84.409769999999995
190112310,2019-01-11,2019-01-11,1900,2019-01-11,2315,604,,,349 DECATUR ST SE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Sweet Auburn,M,33.749879999999997,-84.377880000000005
190112342,2019-01-11,2019-01-11,2230,2019-01-11,2330,213,,,1544 PIEDMONT AVE NE @ANSLEY MALL,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Piedmont Heights,F,33.796680000000002,-84.369510000000005
190112388,2019-01-11,2019-01-10,2200,2019-01-11,2350,511,,3A,75 MARTIN L KING JR DR SW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.751150000000003,-84.390330000000006
190110747,2019-01-11,2019-01-09,1300,2019-01-10,0800,509,STE,403,1 BALTIMORE PL NW,Day Watch,5,LARCENY-NON VEHICLE,0670,2308,Downtown,M,33.768349999999998,-84.387720000000002
190110817,2019-01-11,2018-12-16,2100,2018-12-18,0800,206,,700,550 PHARR RD NE,Day Watch,99,LARCENY-NON VEHICLE,0670,2308,Buckhead Village,B,33.837069999999997,-84.369879999999995
190111093,2019-01-11,2018-12-20,1230,2018-12-20,2100,611,,,2933 LINKS DR,Day Watch,99,LARCENY-NON VEHICLE,0670,2308,The Villages at East Lake,O,33.744619999999998,-84.311620000000005
190111843,2019-01-11,2019-01-11,1840,2019-01-11,1900,408,,,1546 ALMA ST SW,Evening Watch,20,LARCENY-NON VEHICLE,0670,2308,Venetian Hills,S,33.7134,-84.439409999999995
190111972,2019-01-11,2019-01-10,0000,2019-01-10,0000,602,,,913 BERNINA AVE NE,Evening Watch,,LARCENY-NON VEHICLE,0670,2308,Inman Park,N,33.764000000000003,-84.357780000000005
190110132,2019-01-11,2019-01-11,0130,2019-01-11,0130,413,,,3580 CAMPBELLTON RD SW,Morning Watch,,AUTO THEFT,0710,2404,,P,33.690040000000003,-84.505489999999995
190110236,2019-01-11,2019-01-10,1845,2019-01-10,2300,207,,,1968 PEACHTREE RD NW ,Morning Watch,18,AUTO THEFT,0710,2404A,,E,33.809010000000001,-84.393420000000006
190110451,2019-01-11,2019-01-10,2350,2019-01-11,0106,610,,,71 HOWARD ST SE,Morning Watch,18,AUTO THEFT,0710,2404,Kirkwood,O,33.750439999999998,-84.323369999999997
190111064,2019-01-11,2019-01-10,1130,2019-01-11,0830,612,,,1306 OAK GROVE AVE SE,Day Watch,13,AUTO THEFT,0710,2404,East Atlanta,W,33.743429999999996,-84.345280000000002
190111110,2019-01-11,2019-01-11,1200,2019-01-11,1205,107,,,2045 DONALD LEE HOLLOWELL PKWY NW,Evening Watch,8,AUTO THEFT,0710,2404,Grove Park,J,33.776800000000001,-84.452500000000001
190111312,2019-01-11,2019-01-11,1410,2019-01-11,1430,206,,,88 W PACES FERRY RD NW,Evening Watch,18,AUTO THEFT,0710,2404,Peachtree Heights West,B,33.84084,-84.383600000000001
190111798,2019-01-11,2019-01-11,1800,2019-01-11,1850,201,,,1321 12 OAKS CIR,Evening Watch,13,AUTO THEFT,0710,2404,Margaret Mitchell,A,33.834890000000001,-84.432590000000005
190101945,2019-01-11,2019-01-10,0130,2019-01-10,0140,307,,,451 SAWTELL AVE,Evening Watch,18,AUTO THEFT,0710,2404,Lakewood Heights,Y,33.709150000000001,-84.373890000000003
190111247,2019-01-11,2019-01-11,1100,2019-01-11,1345,311,,4A,532 CLEVELAND AVE,Evening Watch,26,BURGLARY-RESIDENCE,0531,2202A,Hammond Park,X,33.681159999999998,-84.405900000000003
190102435,2019-01-11,2019-01-10,2235,2019-01-10,2359,404,,,1680 RALPH DAVID ABERNATHY BLVD SW,Morning Watch,13,HOMICIDE,0110,0911,,I,33.747869999999999,-84.442419999999998
190111880,2019-01-11,2019-01-11,1846,2019-01-11,1846,109,,,2596 DONALD LEE HOLLOWELL PKWY NW,Evening Watch,21,ROBBERY-PEDESTRIAN,0311,1204,Center Hill,J,33.775390000000002,-84.471990000000005
190112047,2019-01-11,2019-01-11,2000,2019-01-11,2030,408,,F45,1700 STANTON RD SW,Evening Watch,26,ROBBERY-PEDESTRIAN,0311,1204,,R,33.709069999999997,-84.443640000000002
190112150,2019-01-11,2019-01-11,2114,2019-01-11,2114,410,,,2052 CAMPBELLTON RD SW,Evening Watch,10,ROBBERY-PEDESTRIAN,0311,1204,Campbellton Road,R,33.706560000000003,-84.456850000000003
190111196,2019-01-11,2019-01-07,2130,2019-01-07,2130,407,,,3440 BOULDER PARK DR SW @BOULDER PARK APTS,Evening Watch,26,AGG ASSAULT,0410,1314,Mays,H,33.750039999999998,-84.500630000000001
190111971,2019-01-11,2019-01-11,1915,2019-01-11,1925,111,,,279 HERMER CIR,Evening Watch,20,AGG ASSAULT,0410,1314,,I,33.757620000000003,-84.487139999999997
190111740,2019-01-11,2019-01-11,1730,2019-01-11,1740,501,,,375 18TH ST NW,Evening Watch,18,ROBBERY-PEDESTRIAN,0337,1299O,Atlantic Station,E,33.793030000000002,-84.399209999999997
190111497,2019-01-11,2019-01-11,1520,2019-01-11,1557,312,,,164 SPRINGSIDE DR SE,Evening Watch,13,ROBBERY-PEDESTRIAN,0347,1299S,Rosedale Heights,Z,33.67642,-84.383949999999999
190111734,2019-01-11,2018-01-09,1200,2018-01-09,1750,104,,,343 JOSEPH E LOWERY BLVD NW,Evening Watch,18,ROBBERY-PEDESTRIAN,0347,1299S,Ashview Heights,T,33.745690000000003,-84.417649999999995
