Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
191310916,5/11/19,5/10/19,1230,5/11/19,1132,206,,,3092 PIEDMONT RD,Day Watch,14,LARCENY-NON VEHICLE,690,2399,Buckhead Village,B,33.8399,-84.37007
191310969,5/11/19,5/10/19,1900,5/11/19,1030,604,,5305,180 JACKSON ST NE,Day Watch,26,LARCENY-NON VEHICLE,690,2399,Sweet Auburn,M,33.75932,-84.37442
191310482,5/11/19,5/11/19,605,5/11/19,613,103,,,2386 BOLTON RD NW,Day Watch,9,BURGLARY-NONRES,512,2203,Bolton,D,33.8209,-84.45951
191310559,5/11/19,5/11/19,400,5/11/19,738,105,,,987 LENA ST NW,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Washington Park,K,33.75682,-84.41995
191310619,5/11/19,4/28/19,1000,5/1/19,1600,202,,,284 BLANTON RD NW,Day Watch,99,BURGLARY-RESIDENCE,511,2202,Chastain Park,A,33.87185,-84.39684
191310751,5/11/19,5/11/19,320,5/11/19,345,403,,,1339 LORENZO DRIVE SW,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Venetian Hills,S,33.71858,-84.43288
191310923,5/11/19,5/10/19,2130,5/11/19,1250,107,,,622 BLANCHE ST NW,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Grove Park,J,33.77189,-84.44475
191311286,5/11/19,5/10/19,0,5/10/19,300,301,,,1430 ATHENS AVE SW,Evening Watch,20,BURGLARY-RESIDENCE,511,2202,Capitol View,X,33.71583,-84.40867
191311812,5/11/19,5/11/19,1700,5/11/19,1715,110,,,1775 GIVENS AVE NW,Evening Watch,20,BURGLARY-RESIDENCE,511,2202,Scotts Crossing,G,33.8041,-84.46646
191310029,5/11/19,5/11/19,11,5/11/19,12,307,,,1770 RICHMOND CIR SE,Morning Watch,26,AGG ASSAULT,440,1399,Lakewood Heights,Y,33.70695,-84.37414
191310818,5/11/19,5/11/19,1039,5/11/19,1039,105,,26,973 DESOTO ST NW,Day Watch,26,AGG ASSAULT,440,1399,Washington Park,K,33.75755,-84.41956
191311937,5/11/19,5/11/19,2000,5/11/19,2017,111,,,3657 MARTIN L KING JR DR NW,Evening Watch,12,AGG ASSAULT,440,1399,Adamsville,H,33.76208,-84.5076
191310081,5/11/19,5/11/19,34,5/11/19,40,311,,,374 CLEVELAND AVE SW,Morning Watch,99,AGG ASSAULT,430,1315,Hammond Park,X,33.68076,-84.40126
191310337,5/11/19,5/11/19,318,5/11/19,318,102,,,271 ANDREW J HAIRSTON PL NW,Morning Watch,20,AGG ASSAULT,430,1315,Vine City,L,33.76209,-84.4137
191310133,5/11/19,5/10/19,2030,5/11/19,59,601,,,967 GREENWOOD AVE NE,Morning Watch,13,AUTO THEFT,710,2404,Virginia Highland,F,33.77661,-84.35612
191310135,5/11/19,5/10/19,2224,5/10/19,2232,508,,,123 MARIETTA ST NW,Evening Watch,18,AUTO THEFT,710,2404,Downtown,M,33.75713,-84.39294
191310473,5/11/19,5/11/19,500,5/11/19,600,106,,,1050 DONALD LEE HOLLOWELL PKWY NW,Unknown,18,AUTO THEFT,710,2404,Bankhead,K,33.77289,-84.42183
191310761,5/11/19,5/11/19,300,5/11/19,959,310,,2F,2637 OLD HAPEVILLE RD SW,Day Watch,20,AUTO THEFT,710,2404,Browns Mill Park,Z,33.68294,-84.39417
191310798,5/11/19,5/10/19,2330,5/11/19,1023,307,,,350 SAWTELL AVE SE,Day Watch,13,AUTO THEFT,710,2404,Lakewood Heights,Y,33.70628,-84.37729
191310835,5/11/19,5/11/19,1028,5/11/19,1028,204,,,1700 HOWELL MILL RD NW,Day Watch,18,AUTO THEFT,710,2404,Underwood Hills,D,33.80076,-84.41623
191311542,5/11/19,5/11/19,1640,5/11/19,1642,411,100,,3030 HEADLAND DR SW,Evening Watch,99,AUTO THEFT,710,2404,Greenbriar,R,33.68841,-84.48742
191312187,5/11/19,5/11/19,2240,5/11/19,2250,204,,,1790 HOWELL MILL RD NW,Morning Watch,23,AUTO THEFT,710,2404,Underwood Hills,D,33.80352,-84.41455
191312192,5/11/19,5/11/19,1430,5/11/19,2230,607,,,779 PALATINE AVE SE,Morning Watch,13,AUTO THEFT,710,2404,Ormewood Park,W,33.73313,-84.35655
191310364,5/11/19,5/11/19,230,5/11/19,300,105,,,306 BURBANK DR NW,Morning Watch,13,ROBBERY-PEDESTRIAN,341,1206,Hunter Hills,K,33.76312,-84.42943
191311182,5/11/19,5/11/19,1330,5/11/19,1340,510,,, 194 PRATT ST SE,Day Watch,13,ROBBERY-PEDESTRIAN,341,1206,Downtown,M,33.75011,-84.38267
191310185,5/11/19,5/11/19,125,5/11/19,131,414,,,3560 HOGAN RD SW,Morning Watch,20,AGG ASSAULT,410,1314,Brentwood,P,33.67462,-84.50531
191310320,5/11/19,5/11/19,300,5/11/19,305,211,,,1040 SIDNEY MARCUS BLVD NE,Morning Watch,13,AGG ASSAULT,410,1314,Midtown,E,33.77807,-84.38878
191311421,5/11/19,5/11/19,1548,5/11/19,1548,211,,,2575 PIEDMONT RD NE,Evening Watch,1,AGG ASSAULT,410,1314,Lindbergh/Morosgo,B,33.82562,-84.36599
191310159,5/11/19,5/11/19,100,5/11/19,117,212,,,604 MORNING GLORY PL NE,Morning Watch,,ROBBERY-PEDESTRIAN,311,1212,Morningside/Lenox Park,F,33.80968,-84.36487
191311795,5/11/19,5/11/19,1855,5/11/19,1855,204,,,1385 HANOVER WEST DR NW,Evening Watch,13,ROBBERY-PEDESTRIAN,311,1212,Hanover West,C,33.82344,-84.43277
191312224,5/11/19,5/11/19,2250,5/11/19,2301,404,,,494 GLENDALOUGH PL SW,Evening Watch,20,HOMICIDE,110,903,Westview,T,33.74164,-84.44253
191320037,5/12/19,5/12/19,9,5/12/19,11,512,,,234 MEMORIAL DR SW,Morning Watch,13,ROBBERY-PEDESTRIAN,311,1204,Downtown,M,33.7465,-84.39536
191320210,5/12/19,5/12/19,140,5/12/19,153,612,,,458 HAAS AVE SE,Morning Watch,13,ROBBERY-PEDESTRIAN,311,1204,East Atlanta,W,33.7415,-84.34411
191320468,5/12/19,5/12/19,554,5/12/19,554,106,,,1284 JOSEPH E BOONE BLVD NW,Morning Watch,,ROBBERY-PEDESTRIAN,311,1204,Hunter Hills,K,33.76329,-84.42965
191320549,5/12/19,5/12/19,700,5/12/19,726,112,,,797 HARWELL RD NW,Day Watch,13,ROBBERY-PEDESTRIAN,311,1204,Collier Heights,I,33.7798,-84.49507
191321754,5/12/19,5/12/19,2150,5/12/19,2220,509,,,231 PEACHTREE ST NE,Morning Watch,21,AGG ASSAULT,410,1314,Downtown,M,33.76045,-84.38746
191321831,5/12/19,5/12/19,2300,5/12/19,2326,114,,,3680 CROSBY DR NW,Morning Watch,13,AGG ASSAULT,410,1314,Fairburn Heights,H,33.76672,-84.50148
191321866,5/12/19,5/12/19,2335,5/12/19,2340,309,,,501 CONNELL AVE SW,Morning Watch,26,AGG ASSAULT,410,1314,Perkerson,X,33.68348,-84.40624
191320488,5/12/19,5/12/19,620,5/12/19,627,111,,,3083 MARTIN L KING JR DR NW,Day Watch,13,ROBBERY-PEDESTRIAN,341,1206,,I,33.75107,-84.48903
191321300,5/12/19,5/12/19,1727,5/12/19,1830,406,,D4,396 BROWNLEE RD SW,Evening Watch,,ROBBERY-PEDESTRIAN,341,1206,,I,33.74635,-84.49705
191321780,5/12/19,5/12/19,2215,5/12/19,2230,313,,,3395 JONESBORO RD SE,Morning Watch,,AUTO THEFT,720,2424,Blair Villa/Poole Creek,Z,33.66186,-84.37392
191320306,5/12/19,5/12/19,300,5/12/19,305,508,,,17 BAKER ST,Morning Watch,18,AUTO THEFT,710,2404,Downtown,M,33.76235,-84.38819
191320664,5/12/19,5/12/19,130,5/12/19,130,207,,,925 BOWEN ST NW,Morning Watch,13,AUTO THEFT,710,2404,Berkeley Park,D,33.79722,-84.41797
191320800,5/12/19,5/12/19,1120,5/12/19,1121,409,,,2997 CAMPBELLTON RD SW,Day Watch,26,AUTO THEFT,710,2404,Southwest,R,33.69655,-84.48597
191320876,5/12/19,5/11/19,2000,5/12/19,1215,605,,,294 AUGUSTA AVE SE,Day Watch,13,AUTO THEFT,710,2404,Grant Park,W,33.73402,-84.37812
191321056,5/12/19,5/12/19,1200,5/12/19,1400,206,,,321 PHARR RD NE,Evening Watch,18,AUTO THEFT,710,2404,Garden Hills,B,33.83668,-84.37706
191321071,5/12/19,5/7/19,1400,5/8/19,500,303,,,286 HENDRIX AVE,Evening Watch,20,AUTO THEFT,710,2404,Mechanicsville,V,33.73217,-84.39743
191321428,5/12/19,5/12/19,1745,5/12/19,1800,510,,,80 JESSE HILL JR DR SE @GRADY HOSP,Evening Watch,28,AGG ASSAULT,430,1315,Downtown,M,33.75168,-84.38198
191320267,5/12/19,5/12/19,223,5/12/19,228,208,,,3227 ROSWELL RD NE,Morning Watch,3,AGG ASSAULT,420,1315K,Buckhead Forest,B,33.84314,-84.37867
191320446,5/12/19,5/12/19,500,5/12/19,515,104,,,1720 MARTIN L KING JR DR SW,Day Watch,23,LARCENY-NON VEHICLE,680,2307,Mozley Park,K,33.75083,-84.44341
191320247,5/12/19,5/12/19,217,5/12/19,217,611,,1307,1307 LAKESIDE VILLAGE DR SE,Morning Watch,20,AGG ASSAULT,440,1399,The Villages at East Lake,O,33.74698,-84.31747
191320430,5/12/19,5/11/19,800,5/12/19,400,102,,,605 RHODES ST NW,Morning Watch,20,BURGLARY-RESIDENCE,511,2202,Vine City,L,33.7571,-84.40731
191321048,5/12/19,5/11/19,1800,5/12/19,1400,302,,,1167 MAYLAND CIR SW,Evening Watch,20,BURGLARY-RESIDENCE,511,2202,Pittsburgh,V,33.72303,-84.40611
191320592,5/12/19,5/11/19,1715,5/12/19,800,113,,,1172 FIELD RD NW,Day Watch,18,BURGLARY-NONRES,512,2203,Brookview Heights,G,33.78768,-84.48428
191321456,5/12/19,5/12/19,1300,5/12/19,1848,406,,,2117 BEECHER CIR SW,Evening Watch,20,BURGLARY-RESIDENCE,521,2204,Beecher Hills,I,33.7341,-84.45744
191321547,5/12/19,5/10/19,500,5/12/19,1930,211,,1502,2450 CAMELLIA LN NE,Unknown,19,BURGLARY-NONRES,522,2205,Lindbergh/Morosgo,B,33.82269,-84.37114
191321611,5/12/19,5/12/19,2000,5/12/19,2034,601,828,2206,828 HIGHLAND LN NE,Evening Watch,26,BURGLARY-NONRES,522,2205,Virginia Highland,F,33.77441,-84.36042
191321154,5/12/19,5/12/19,1600,5/12/19,1600,501,,,685 11TH ST NW,Evening Watch,21,LARCENY-NON VEHICLE,690,2399,Home Park,E,33.78332,-84.40974
191320615,5/12/19,5/12/19,748,5/12/19,839,201,,,2275 MARIETTA BLVD NW,Day Watch,12,LARCENY-NON VEHICLE,630,2303,,C,33.81979,-84.45051
191320655,5/12/19,5/12/19,900,5/12/19,916,303,,,226 RALPH D ABERNATHY BLVD SW,Day Watch,24,LARCENY-NON VEHICLE,630,2303,Mechanicsville,V,33.73675,-84.39489
191320728,5/12/19,5/12/19,1020,5/12/19,1024,614,,,486 PONCE DE LEON AVE NE,Day Watch,23,LARCENY-NON VEHICLE,630,2303,Midtown,E,33.77379,-84.37122
191320994,5/12/19,5/12/19,1350,5/12/19,1625,303,,,226 RALPH D ABERNATHY BLVD SW,Evening Watch,12,LARCENY-NON VEHICLE,630,2303,Mechanicsville,V,33.73675,-84.39489
191321144,5/12/19,5/12/19,1550,5/12/19,1552,102,,,835 MARTIN L KING JR DR NW,Evening Watch,8,LARCENY-NON VEHICLE,630,2303,Vine City,L,33.75504,-84.41457
191321171,5/12/19,5/12/19,1500,5/12/19,1607,210,,,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,24,LARCENY-NON VEHICLE,630,2303,Lenox,B,33.84676,-84.36212
191321863,5/12/19,5/12/19,2315,5/12/19,2330,614,,,680 PONCE DE LEON AVE NE,Morning Watch,9,LARCENY-NON VEHICLE,630,2303,Midtown,E,33.77406,-84.36528
191320009,5/12/19,5/11/19,2000,5/11/19,2130,110,,7105,1709 WILLMA DR NW,Morning Watch,20,LARCENY-FROM VEHICLE,650,2304,West Highlands,G,33.79179,-84.44728
191320744,5/12/19,5/12/19,800,5/12/19,830,204,,,1801 HOWELL MILL RD NW,Day Watch,,LARCENY-FROM VEHICLE,650,2304,Berkeley Park,D,33.80388,-84.41278
191320938,5/12/19,5/12/19,1100,5/12/19,1317,413,,,3892 CAMPBELLTON RD SW,Day Watch,4,LARCENY-NON VEHICLE,610,2301,,P,33.69152,-84.51592
191321708,5/12/19,5/12/19,1915,5/12/19,1930,509,,1064,265 PEACHTREE ST NE,Evening Watch,13,LARCENY-NON VEHICLE,610,2301,Downtown,M,33.7617,-84.38744
191321181,5/12/19,4/12/19,2100,5/14/19,512,401,,,850 OAK ST SW @WEST END MALL,Day Watch,24,LARCENY-NON VEHICLE,670,2308,West End,T,33.74057,-84.4168
191320157,5/12/19,5/12/19,110,5/12/19,120,207,,,1390 NORTHSIDE DR NW,Morning Watch,26,LARCENY-FROM VEHICLE,640,2305,Berkeley Park,D,33.79259,-84.40878
191320348,5/12/19,5/11/19,2150,5/12/19,340,504,,,260 HUNNICUTT ST NW,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.76655,-84.39549
191320584,5/12/19,5/11/19,1700,5/12/19,800,103,,,1040 HUFF RD NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Blandtown,D,33.78868,-84.42207
191320669,5/12/19,5/12/19,230,5/12/19,300,110,,,1705 MARY GEORGE AVE NW,Day Watch,,LARCENY-FROM VEHICLE,640,2305,Carver Hills,G,33.80208,-84.4651
191320727,5/12/19,5/12/19,1010,5/12/19,1030,414,,,2289 DEERWOOD DRIVE SW,Day Watch,26,LARCENY-FROM VEHICLE,640,2305,Ben Hill,P,33.67061,-84.51515
191320813,5/12/19,5/11/19,2300,5/12/19,1140,401,,,542 PEEPLES ST SW,Morning Watch,20,LARCENY-FROM VEHICLE,640,2305,West End,T,33.74015,-84.42026
191320825,5/12/19,5/12/19,0,5/12/19,700,509,,,106 BAKER ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.76246,-84.38386
191320845,5/12/19,5/11/19,2100,5/12/19,300,501,,,1008 BRADY AVE NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Home Park,E,33.78251,-84.41436
191320854,5/12/19,5/11/19,1030,5/12/19,1209,505,,,265 PONCE DE LEON AVE NE,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.77206,-84.37869
191320984,5/12/19,5/11/19,1100,5/12/19,1418,414,,,3084 EASTBROOK TERRACE SW,Day Watch,13,LARCENY-FROM VEHICLE,640,2305,Princeton Lakes,P,33.67184,-84.51044
191320999,5/12/19,5/11/19,2200,5/12/19,1340,606,,,880 GLENWOOD AVE SE,Evening Watch,26,LARCENY-FROM VEHICLE,640,2305,Grant Park,W,33.74058,-84.35903
191321059,5/12/19,5/12/19,1430,5/12/19,1453,101,,,105 OZONE ST SW,Evening Watch,20,LARCENY-FROM VEHICLE,640,2305,Atlanta University Center,T,33.75179,-84.41675
191321070,5/12/19,5/12/19,1430,5/12/19,1445,613,,522,1845 PIEDMONT AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Morningside/Lenox Park,F,33.80646,-84.36665
191321073,5/12/19,5/12/19,1345,5/12/19,1515,503,,,990 JUNIPER ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78175,-84.3825
191321080,5/12/19,5/12/19,1430,5/12/19,1445,211,,,2537 PIEDMONT RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Lindbergh/Morosgo,B,33.82403,-84.36328
191321122,5/12/19,5/12/19,1315,5/12/19,1530,103,,,1082 HUFF RD NW,Evening Watch,,LARCENY-FROM VEHICLE,640,2305,Blandtown,D,33.78904,-84.42284
191321331,5/12/19,5/12/19,1430,5/12/19,1430,501,,,660 9TH ST NW,Evening Watch,13,LARCENY-FROM VEHICLE,640,2305,Home Park,E,33.78051,-84.40903
191321366,5/12/19,5/12/19,1807,5/12/19,1807,201,,,2275 MARIETTA BLVD NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,,C,33.81979,-84.45051
191321642,5/12/19,5/12/19,1816,5/12/19,2100,603,,,740 RALPH MCGILL BLVD NE,Evening Watch,13,LARCENY-FROM VEHICLE,640,2305,Old Fourth Ward,M,33.76681,-84.36338
191321700,5/12/19,5/11/19,2100,5/12/19,1500,414,,,3071 DAWSON LN SW,Day Watch,20,LARCENY-FROM VEHICLE,640,2305,Princeton Lakes,P,33.67134,-84.50928
191321711,5/12/19,5/12/19,2146,5/12/19,2330,409,,,3212 TALLON LN SW,Morning Watch,20,LARCENY-FROM VEHICLE,640,2305,Southwest,R,33.7015,-84.49576
191321716,5/12/19,5/12/19,937,5/12/19,2130,508,,,305 TED TURNER DR NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.76284,-84.3889
191330048,5/13/19,5/13/19,15,5/13/19,24,605,,,352 CHEROKEE AVE SE,Morning Watch,99,LARCENY-FROM VEHICLE,640,2305,Grant Park,W,33.74499,-84.37308
191330124,5/13/19,5/13/19,30,5/13/19,120,102,,,290 SCIPLE TER NW,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Vine City,L,33.76259,-84.41534
191330274,5/13/19,5/12/19,1700,5/13/19,320,506,,,610 NORTHSIDE DR NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,English Avenue,L,33.77111,-84.40717
191330291,5/13/19,5/12/19,2300,5/13/19,325,110,,B,1504 MARY GEORGE AVE NW,Morning Watch,20,LARCENY-FROM VEHICLE,640,2305,Carver Hills,G,33.80197,-84.45862
191330330,5/13/19,5/13/19,417,5/13/19,419,113,,,2812 BROWNTOWN RD NW,Morning Watch,20,LARCENY-FROM VEHICLE,640,2305,Lincoln Homes,G,33.80164,-84.48049
191330336,5/13/19,5/13/19,315,5/13/19,429,110,,49,2265 PERRY BLVD NW,Morning Watch,26,LARCENY-FROM VEHICLE,640,2305,Scotts Crossing,G,33.80595,-84.46416
191330436,5/13/19,5/12/19,2300,5/13/19,652,401,,A,1270 SELLS AVE SW,Morning Watch,20,LARCENY-FROM VEHICLE,640,2305,West End,T,33.74516,-84.42941
191330551,5/13/19,5/12/19,1530,5/13/19,700,602,,4,1150 NORTH AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Poncey-Highland,N,33.77116,-84.34963
191330730,5/13/19,5/13/19,1,5/13/19,940,612,,,1526 VAN EPPS ST SE,Day Watch,13,LARCENY-FROM VEHICLE,640,2305,East Atlanta,W,33.73741,-84.33793
191330805,5/13/19,5/12/19,1000,5/13/19,1018,601,,,1001 ADAIR AVE NE,Day Watch,20,LARCENY-FROM VEHICLE,640,2305,Virginia Highland,F,33.78005,-84.35473
191330828,5/13/19,5/10/19,1825,5/13/19,715,204,,,1292 LOGAN CIR NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Underwood Hills,D,33.80521,-84.42994
191330854,5/13/19,5/13/19,200,5/13/19,1030,605,,418,301 MEMORIAL DR SE,Day Watch,26,LARCENY-FROM VEHICLE,640,2305,Grant Park,W,33.74675,-84.37766
191330893,5/13/19,5/12/19,2230,5/13/19,1113,110,,38,2265 PERRY BLVD NW,Day Watch,26,LARCENY-FROM VEHICLE,640,2305,Scotts Crossing,G,33.80595,-84.46416
191330930,5/13/19,5/12/19,1500,5/12/19,1500,306,,,2050 SYLVAN RD SW,Evening Watch,23,LARCENY-FROM VEHICLE,640,2305,Sylvan Hills,X,33.69852,-84.41798
191330950,5/13/19,5/13/19,1140,5/13/19,1147,401,,,921 RALPH D ABERNATHY BLVD SW,Day Watch,2,LARCENY-FROM VEHICLE,640,2305,West End,T,33.73807,-84.41811
191330974,5/13/19,5/11/19,2100,5/12/19,800,209,,,700 PHIPPS BLVD NE,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,North Buckhead,B,33.85582,-84.36243
191330982,5/13/19,5/13/19,1200,5/13/19,1204,211,,,2349 PEACHTREE RD NE,Day Watch,12,LARCENY-FROM VEHICLE,640,2305,Peachtree Hills,B,33.81883,-84.3886
191330988,5/13/19,5/13/19,400,5/13/19,1200,110,,,2424 ARNO DR NW,Day Watch,20,LARCENY-FROM VEHICLE,640,2305,Carver Hills,G,33.7991,-84.46765
191331115,5/13/19,5/13/19,1250,5/13/19,1315,509,,,36 JOHN PORTMAN BLVD NE,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.76074,-84.38561
191331123,5/13/19,5/13/19,800,5/13/19,1225,206,,,3098 PIEDMONT RD NE,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Buckhead Village,B,33.84016,-84.3702
191331178,5/13/19,5/13/19,1245,5/13/19,1350,504,,,768 MARIETTA ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Marietta Street Artery,E,33.77331,-84.40403
191331179,5/13/19,5/12/19,2000,5/13/19,1345,606,,,212 CARROLL ST SE,Evening Watch,20,LARCENY-FROM VEHICLE,640,2305,Cabbagetown,N,33.74882,-84.36796
191331245,5/13/19,5/13/19,900,5/13/19,1436,414,,,3700 PRINCETON LAKES PKWY SW,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Princeton Lakes,P,33.65959,-84.50949
191331311,5/13/19,5/13/19,1400,5/13/19,1512,503,,,1136 CRESCENT AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78575,-84.38451
191331314,5/13/19,5/13/19,1430,5/13/19,1517,502,,,1071 PIEDMONT AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78385,-84.37868
191331358,5/13/19,5/13/19,600,5/13/19,1500,207,,,1960 PEACHTREE RD,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,,E,33.80671,-84.39389
191331365,5/13/19,5/13/19,1500,5/13/19,1530,504,,,1328 PEACHTREE ST NE,Evening Watch,13,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.79087,-84.38612
191331571,5/13/19,5/13/19,1600,5/13/19,1654,601,,,798 PONCE DE LEON AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Virginia Highland,F,33.77414,-84.36115
191331592,5/13/19,5/13/19,1600,5/13/19,1650,501,,,1016 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Home Park,E,33.78183,-84.41244
191331601,5/13/19,5/13/19,600,5/13/19,715,307,,,633 AMAL DR SW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Amal Heights,Y,33.70856,-84.3971
191331656,5/13/19,5/13/19,600,5/13/19,1720,309,,,715 QUAKER ST SW,Evening Watch,20,LARCENY-FROM VEHICLE,640,2305,Perkerson,X,33.68611,-84.412
191331678,5/13/19,5/13/19,1550,5/13/19,1730,613,,,268 WESTMINSTER DR NE,Evening Watch,13,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.79392,-84.371
191331771,5/13/19,5/13/19,1745,5/13/19,1806,401,,,854 OAK ST SW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,West End,T,33.74057,-84.41685
191331857,5/13/19,5/13/19,1830,5/13/19,1840,204,,,2248 DEFOOR HILLS RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Underwood Hills,D,33.81597,-84.43448
191331924,5/13/19,5/13/19,1902,5/13/19,1910,505,,,842 PEACHTREE ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.77756,-84.38482
191331988,5/13/19,5/13/19,1330,5/13/19,1700,601,,,553 AMSTERDAM AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Virginia Highland,F,33.78787,-84.36887
191332002,5/13/19,5/13/19,1920,5/13/19,1950,501,,,349 14TH ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Home Park,E,33.78637,-84.39837
191332006,5/13/19,5/13/19,1745,5/13/19,1830,212,,,1776 CHESHIRE BRIDGE RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Morningside/Lenox Park,F,33.80875,-84.36471
191332097,5/13/19,5/13/19,1600,5/13/19,2108,304,,,1017 HANK AARON DR SW,Evening Watch,13,LARCENY-FROM VEHICLE,640,2305,Peoplestown,V,33.72711,-84.38812
191332260,5/13/19,5/13/19,1945,5/13/19,2300,604,,,410 CHAMBERLAIN ST SE,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Sweet Auburn,M,33.7539,-84.37391
191332262,5/13/19,5/13/19,2156,5/13/19,2158,208,,,3247 ROSWELL RD NE,Unknown,18,LARCENY-FROM VEHICLE,640,2305,Buckhead Forest,B,33.84376,-84.37894
191332263,5/13/19,5/13/19,2230,5/13/19,2230,205,,,1991 HOWELL MILL RD NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Channing Valley,C,33.80902,-84.41277
191332272,5/13/19,5/13/19,2045,5/13/19,2312,601,,,758 PONCE DE LEON AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Virginia Highland,F,33.77412,-84.36228
191330515,5/13/19,5/13/19,730,5/13/19,743,305,,,120 PARK AVE SE,Day Watch,20,LARCENY-NON VEHICLE,670,2308,South Atlanta,Y,33.7118,-84.38684
191330826,5/13/19,5/13/19,1000,5/13/19,1030,105,,12,945 DESOTO ST NW,Day Watch,26,LARCENY-NON VEHICLE,670,2308,Washington Park,K,33.75754,-84.41898
191331087,5/13/19,5/13/19,700,5/13/19,1256,503,,1605,930 SPRING ST NW,Day Watch,26,LARCENY-NON VEHICLE,670,2308,Midtown,E,33.77989,-84.38898
191331435,5/13/19,5/11/19,1945,5/11/19,2000,512,,,275 PRYOR ST SW,Evening Watch,20,LARCENY-NON VEHICLE,670,2308,Downtown,M,33.74747,-84.39415
191331737,5/13/19,5/13/19,730,5/13/19,1751,312,,U6,50 MOUNT ZION RD SW,Evening Watch,26,LARCENY-NON VEHICLE,670,2308,Glenrose Heights,Z,33.67273,-84.39067
191331934,5/13/19,5/13/19,1900,5/13/19,1917,407,,,187 FAIRBURN RD SW,Evening Watch,20,LARCENY-NON VEHICLE,670,2308,Fairburn Mays,H,33.7506,-84.50773
191332109,5/13/19,5/13/19,2100,5/13/19,2116,303,,,464 WINDSOR ST SW,Evening Watch,23,LARCENY-NON VEHICLE,670,2308,Mechanicsville,V,33.74215,-84.3981
191332283,5/13/19,5/13/19,2322,5/13/19,2322,309,,409,2611 SPRINGDALE RD SW,Morning Watch,26,LARCENY-NON VEHICLE,670,2308,Perkerson,X,33.68394,-84.41521
191331241,5/13/19,5/13/19,1145,5/13/19,1200,603,,,341 PONCE DE LEON AVE NE,Evening Watch,28,LARCENY-NON VEHICLE,660,2317,Old Fourth Ward,M,33.77222,-84.37559
191330846,5/13/19,5/12/19,2000,5/13/19,600,507,,,316 PETERS ST SW,Day Watch,99,LARCENY-NON VEHICLE,610,2301,Castleberry Hill,M,33.74593,-84.403
191332253,5/13/19,5/13/19,2245,5/13/19,2255,512,,,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,Morning Watch,1,LARCENY-NON VEHICLE,610,2301,Downtown,M,33.74852,-84.39636
191331096,5/13/19,5/13/19,1308,5/13/19,1308,308,,,1929 GRANGE DR SE,Morning Watch,99,LARCENY-FROM VEHICLE,650,2304,Thomasville Heights,Z,33.70131,-84.36022
